Participant Id,Trial Index,Instance Id,XAIType,Tested w/ XAI,AI prediction,Time,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,DT prediction (CF),LR prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Changed AI prediction,AI prediction (CF),condition,model,app_id,complexity,Model strategy,Model depth,Model changed feature index,Model changed feature name,Model changed amount,Model AI prediction (CF),Model changed AI prediction,Model XAI prediction (CF),Model changed XAI prediction,Model mean_delta for chosen feature,Trial NLL,Trial MAE,retrieval_threshold,over_margin,chi,Best NLL,Best MAE,Best time,Best retrieval_threshold,Best over_margin,Best chi,Model strategy,Model depth,Model changed feature index,Model changed feature name,Model changed amount,Model AI prediction (CF),Model changed AI prediction,Model XAI prediction (CF),Model changed XAI prediction,Model mean_delta for chosen feature
684a12ce6791bc422c72abbb,11006,230.0,DT,w/ XAI,0.0,5.997,0.0,Alcohol,numeric,11.0,9.9,-1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,0,Alcohol,1.1,1,1,1,1,1.1,1.7399710875676444,0.04653549573771586,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,1,0,Alcohol,1.1,1,1,1,1,1.1
684a12ce6791bc422c72abbb,11007,387.0,DT,w/o XAI,0.0,9.544,1.0,Sulphates,numeric,0.58,0.74,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,1,Sulphates,0.16,0,0,0,0,0.16,1.8570333797338927,0.011975852482420262,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,1,1,Sulphates,0.16,0,0,0,0,0.16
684a12ce6791bc422c72abbb,11008,383.0,DT,w/o XAI,1.0,8.687,0.0,Alcohol,numeric,11.0,13.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,0,Alcohol,2.0,0,1,0,1,2.0,1.7360490029695341,0.23551578631356596,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,1,0,Alcohol,2.0,0,1,0,1,2.0
684a12ce6791bc422c72abbb,11009,381.0,DT,w/o XAI,1.0,12.191,4.0,pH,numeric,3.4,3.2,-0.2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,4,pH,0.2,1,0,1,0,0.2,1.8651604797861716,0.5034119526141725,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,1,4,pH,0.2,1,0,1,0,0.2
684a12ce6791bc422c72abbb,11010,352.0,DT,w/o XAI,1.0,8.435,5.0,Chlorides,numeric,0.074,0.18,0.106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,5,Chlorides,0.106,1,0,1,0,0.106,1.8651604797861716,0.3917971213658511,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,1,5,Chlorides,0.106,1,0,1,0,0.106
684a12ce6791bc422c72abbb,11011,21.0,DT,w/o XAI,0.0,10.492,2.0,SO2,numeric,140.0,29.0,-111.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,2,SO2,111.0,1,1,1,1,111.0,1.8651604797861716,0.8333333333333334,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,1,2,SO2,111.0,1,1,1,1,111.0
684a12ce6791bc422c72abbb,11012,193.0,DT,w/o XAI,0.0,8.683,1.0,Sulphates,numeric,0.59,0.74,0.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,1,Sulphates,0.15,0,0,0,0,0.15,1.8489717973261315,0.011975852482420262,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,1,1,Sulphates,0.15,0,0,0,0,0.15
684a12ce6791bc422c72abbb,11013,196.0,DT,w/ XAI,1.0,7.29,0.0,Alcohol,numeric,12.0,10.0,-2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,0,Alcohol,2.0,0,1,0,1,2.0,1.7727168035476029,0.046535495737715975,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,1,0,Alcohol,2.0,0,1,0,1,2.0
684a12ce6791bc422c72abbb,11014,336.0,DT,w/o XAI,1.0,11.034,2.0,SO2,numeric,15.0,99.0,84.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,0,2,SO2,84.0,0,1,0,1,84.0,1.8651604797861716,0.4662850170827971,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,2,SO2,84.0,0,1,0,1,84.0
684a12ce6791bc422c72abbb,11015,342.0,DT,w/o XAI,1.0,6.577,0.0,Alcohol,numeric,9.9,11.0,1.1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,0,0,Alcohol,1.1,0,1,0,1,1.1,1.7464345591087358,0.5128205128205129,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,0,Alcohol,1.1,0,1,0,1,1.1
684a12ce6791bc422c72abbb,11016,398.0,DT,w/ XAI,0.0,41.205,5.0,Chlorides,numeric,0.092,0.11,0.018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,5,Chlorides,0.018,0,0,0,0,0.018,1.8651604797861716,0.09982299036599249,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,1,5,Chlorides,0.018,0,0,0,0,0.018
684a12ce6791bc422c72abbb,11017,257.0,DT,w/ XAI,0.0,8.38,1.0,Sulphates,numeric,0.51,1.0,0.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,1,Sulphates,0.49,0,0,0,0,0.49,1.8651604797861716,0.5097632779523624,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,1,1,Sulphates,0.49,0,0,0,0,0.49
684a12ce6791bc422c72abbb,11018,27.0,DT,w/o XAI,1.0,4.562,3.0,Vinegar Taint,numeric,0.28,0.76,0.48,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT,mlp,wine_quality,high,change_path_dt,0,3,Vinegar Taint,0.48,1,0,1,0,0.48,1.6194985236470278,0.7261774370208105,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,3,Vinegar Taint,0.48,1,0,1,0,0.48
684a12ce6791bc422c72abbb,11019,275.0,DT,w/o XAI,1.0,8.147,5.0,Chlorides,numeric,0.052,0.22,0.168,1.0,1.0,0.0,0.0,0.0,0.0,0.0,DT,mlp,wine_quality,high,change_path_dt,0,5,Chlorides,0.168,1,0,1,0,0.168,1.8651604797861716,0.7381658364496501,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,5,Chlorides,0.168,1,0,1,0,0.168
684a12ce6791bc422c72abbb,11020,99.0,DT,w/o XAI,1.0,22.628,0.0,Alcohol,numeric,11.0,10.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT,mlp,wine_quality,high,change_path_dt,0,0,Alcohol,1.0,0,1,0,1,1.0,1.7442504453170744,0.020894470096690425,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,0,Alcohol,1.0,0,1,0,1,1.0
684a12ce6791bc422c72abbb,11021,9.0,DT,w/ XAI,1.0,6.772,1.0,Sulphates,numeric,0.75,0.74,-0.01,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,1,Sulphates,0.01,1,0,1,0,0.01,1.7727168035476029,0.4347826086956522,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,1,1,Sulphates,0.01,1,0,1,0,0.01
684a12ce6791bc422c72abbb,11022,90.0,DT,w/o XAI,1.0,23.102,3.0,Vinegar Taint,numeric,0.31,0.33,0.02,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,0,3,Vinegar Taint,0.02,1,0,1,0,0.02,1.5811486569102842,0.29894586692755276,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,3,Vinegar Taint,0.02,1,0,1,0,0.02
684a12ce6791bc422c72abbb,11023,376.0,DT,w/ XAI,1.0,9.293,2.0,SO2,numeric,100.0,89.0,-11.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,2,SO2,11.0,0,1,0,1,11.0,1.8651604797861716,0.28768323688545683,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,1,2,SO2,11.0,0,1,0,1,11.0
684a12ce6791bc422c72abbb,11024,393.0,DT,w/o XAI,0.0,10.043,0.0,Alcohol,numeric,12.0,11.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,0,0,Alcohol,1.0,1,1,1,1,1.0,1.6769683180111223,0.050956362227548076,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,0,Alcohol,1.0,1,1,1,1,1.0
684a12ce6791bc422c72abbb,11025,322.0,DT,w/ XAI,0.0,17.147,4.0,pH,numeric,3.4,3.3,-0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,0,4,pH,0.1,0,0,0,0,0.1,1.8651604797861716,0.35189680109902094,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,4,pH,0.1,0,0,0,0,0.1
684a12ce6791bc422c72abbb,11026,197.0,DT,w/ XAI,0.0,12.038,0.0,Alcohol,numeric,9.1,9.0,-0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,0,0,Alcohol,0.1,0,0,0,0,0.1,1.7727168035476029,0.6875611367633571,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,0,Alcohol,0.1,0,0,0,0,0.1
684a12ce6791bc422c72abbb,11027,6.0,DT,w/o XAI,0.0,7.57,4.0,pH,numeric,3.3,3.2,-0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,0,4,pH,0.1,0,0,0,0,0.1,1.8651604797861716,0.35189680109902094,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,4,pH,0.1,0,0,0,0,0.1
684a12ce6791bc422c72abbb,11028,320.0,DT,w/o XAI,1.0,7.57,4.0,pH,numeric,3.3,3.2,-0.1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,0,4,pH,0.1,1,0,1,0,0.1,1.8651604797861716,0.35189680109902094,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,4,pH,0.1,1,0,1,0,0.1
684a12ce6791bc422c72abbb,11029,293.0,DT,w/ XAI,1.0,24.086,1.0,Sulphates,numeric,0.49,0.5,0.01,0.0,1.0,1.0,0.0,1.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,0,1,Sulphates,0.01,1,0,1,0,0.01,1.7727168035476029,0.08695652173913043,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,1,Sulphates,0.01,1,0,1,0,0.01
684a12ce6791bc422c72abbb,11030,289.0,DT,w/o XAI,1.0,10.115,3.0,Vinegar Taint,numeric,0.37,0.38,0.01,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,0,3,Vinegar Taint,0.01,1,0,1,0,0.01,1.6420916741172495,0.46622424072766544,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,3,Vinegar Taint,0.01,1,0,1,0,0.01
684a12ce6791bc422c72abbb,11031,7.0,DT,w/o XAI,1.0,7.629,1.0,Sulphates,numeric,0.88,0.89,0.01,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,0,1,Sulphates,0.01,1,0,1,0,0.01,1.7569852255481813,0.6521739130434784,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,1,Sulphates,0.01,1,0,1,0,0.01
684a12ce6791bc422c72abbb,11032,271.0,DT,w/o XAI,0.0,9.355,0.0,Alcohol,numeric,11.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,0,0,Alcohol,1.0,1,1,1,1,1.0,1.7707501560581744,0.030387581185361126,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,0,Alcohol,1.0,1,1,1,1,1.0
684a12ce6791bc422c72abbb,11033,62.0,DT,w/o XAI,0.0,14.078,4.0,pH,numeric,3.3,3.4,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,0,4,pH,0.1,0,0,0,0,0.1,1.8651604797861716,0.04886649806871797,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,4,pH,0.1,0,0,0,0,0.1
684a12ce6791bc422c72abbb,11034,343.0,DT,w/o XAI,1.0,11.553,3.0,Vinegar Taint,numeric,0.28,0.29,0.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,DT,mlp,wine_quality,high,change_path_dt,0,3,Vinegar Taint,0.01,1,0,1,0,0.01,1.6564300846076079,0.3611326079628398,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,3,Vinegar Taint,0.01,1,0,1,0,0.01
684a12ce6791bc422c72abbb,11035,120.0,DT,w/o XAI,1.0,9.002,5.0,Chlorides,numeric,0.062,0.067,0.005,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,0,5,Chlorides,0.005,1,0,1,0,0.005,1.8651604797861716,0.1724486886900148,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,5,Chlorides,0.005,1,0,1,0,0.005
684a12ce6791bc422c72abbb,11036,100.0,DT,w/ XAI,1.0,7.163,0.0,Alcohol,numeric,12.0,11.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,0,0,Alcohol,1.0,0,1,0,1,1.0,1.6881004723212851,0.4567919059941261,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,0,Alcohol,1.0,0,1,0,1,1.0
684a12ce6791bc422c72abbb,11037,220.0,DT,w/ XAI,0.0,7.297,3.0,Vinegar Taint,numeric,0.63,0.62,-0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,0,3,Vinegar Taint,0.01,0,0,0,0,0.01,1.6314574411832643,0.5345016429353778,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,3,Vinegar Taint,0.01,0,0,0,0,0.01
684a12ce6791bc422c72abbb,11038,174.0,DT,w/o XAI,0.0,10.039,4.0,pH,numeric,3.4,3.3,-0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,0,4,pH,0.1,0,0,0,0,0.1,1.8651604797861716,0.35189680109902094,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,4,pH,0.1,0,0,0,0,0.1
684a12ce6791bc422c72abbb,11039,63.0,DT,w/o XAI,1.0,6.366,1.0,Sulphates,numeric,0.72,0.6,-0.12,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,0,1,Sulphates,0.12,1,0,1,0,0.12,1.7763967350063674,0.23188405797101447,-1.093517087306793,0.20038164958386956,0.014148493872102066,1.7918821873877482,0.3462486348686752,10.209414662105763,-1.093517087306793,0.20038164958386956,0.014148493872102066,change_path_dt,0,1,Sulphates,0.12,1,0,1,0,0.12
64012ee6e3f2e59aaa36f718,11320,322.0,DT,w/o XAI,0.0,185.5,3.0,Vinegar Taint,numeric,0.6,0.37,-0.23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,0,3,Vinegar Taint,0.23,0,0,0,0,0.23,1.3827579185894847,0.03320216493543248,-0.6782858088781081,0.20097485999374065,0.004818358233942899,1.7621726061131369,0.1906727772871523,11.154980872708462,-0.6782858088781081,0.20097485999374065,0.004818358233942899,change_path_dt,0,3,Vinegar Taint,0.23,0,0,0,0,0.23
64012ee6e3f2e59aaa36f718,11321,158.0,DT,w/ XAI,1.0,165.969,3.0,Vinegar Taint,numeric,0.49,0.6,0.11,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,3,Vinegar Taint,0.11,1,0,1,0,0.11,1.4145312955870224,0.17304495856986338,-0.6782858088781081,0.20097485999374065,0.004818358233942899,1.7621726061131369,0.1906727772871523,11.154980872708462,-0.6782858088781081,0.20097485999374065,0.004818358233942899,change_path_dt,1,3,Vinegar Taint,0.11,1,0,1,0,0.11
64012ee6e3f2e59aaa36f718,11322,32.0,DT,w/o XAI,1.0,42.696,0.0,Alcohol,numeric,13.0,11.0,-2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,0,Alcohol,2.0,0,1,0,1,2.0,1.5347083556613565,0.013890339575887001,-0.6782858088781081,0.20097485999374065,0.004818358233942899,1.7621726061131369,0.1906727772871523,11.154980872708462,-0.6782858088781081,0.20097485999374065,0.004818358233942899,change_path_dt,1,0,Alcohol,2.0,0,1,0,1,2.0
64012ee6e3f2e59aaa36f718,11323,103.0,DT,w/o XAI,0.0,50.171,0.0,Alcohol,numeric,9.8,11.0,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,0,Alcohol,1.2,1,1,1,1,1.2,1.6975874823858739,0.2068920197570541,-0.6782858088781081,0.20097485999374065,0.004818358233942899,1.7621726061131369,0.1906727772871523,11.154980872708462,-0.6782858088781081,0.20097485999374065,0.004818358233942899,change_path_dt,1,0,Alcohol,1.2,1,1,1,1,1.2
64012ee6e3f2e59aaa36f718,11324,321.0,DT,w/o XAI,0.0,47.986,1.0,Sulphates,numeric,0.63,1.1,0.47,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,1,Sulphates,0.47,0,0,0,0,0.47,1.9981999495069567,0.48018456029611445,-0.6782858088781081,0.20097485999374065,0.004818358233942899,1.7621726061131369,0.1906727772871523,11.154980872708462,-0.6782858088781081,0.20097485999374065,0.004818358233942899,change_path_dt,1,1,Sulphates,0.47,0,0,0,0,0.47
64012ee6e3f2e59aaa36f718,11325,101.0,DT,w/o XAI,1.0,28.476,2.0,SO2,numeric,18.0,39.0,21.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,2,SO2,21.0,0,1,0,1,21.0,1.9981999495069567,0.03430819332707396,-0.6782858088781081,0.20097485999374065,0.004818358233942899,1.7621726061131369,0.1906727772871523,11.154980872708462,-0.6782858088781081,0.20097485999374065,0.004818358233942899,change_path_dt,1,2,SO2,21.0,0,1,0,1,21.0
64012ee6e3f2e59aaa36f718,11326,375.0,DT,w/o XAI,0.0,43.649,2.0,SO2,numeric,26.0,39.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,2,SO2,13.0,1,1,1,1,13.0,1.9981999495069567,0.09780025681913745,-0.6782858088781081,0.20097485999374065,0.004818358233942899,1.7621726061131369,0.1906727772871523,11.154980872708462,-0.6782858088781081,0.20097485999374065,0.004818358233942899,change_path_dt,1,2,SO2,13.0,1,1,1,1,13.0
64012ee6e3f2e59aaa36f718,11327,282.0,DT,w/o XAI,1.0,169.089,4.0,pH,numeric,3.1,3.2,0.1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,4,pH,0.1,1,0,1,0,0.1,1.9981999495069567,0.04945970847858922,-0.6782858088781081,0.20097485999374065,0.004818358233942899,1.7621726061131369,0.1906727772871523,11.154980872708462,-0.6782858088781081,0.20097485999374065,0.004818358233942899,change_path_dt,1,4,pH,0.1,1,0,1,0,0.1
64012ee6e3f2e59aaa36f718,11328,381.0,DT,w/o XAI,1.0,75.668,2.0,SO2,numeric,44.0,19.0,-25.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,2,SO2,25.0,0,1,0,1,25.0,1.9981999495069567,0.399387558406439,-0.6782858088781081,0.20097485999374065,0.004818358233942899,1.7621726061131369,0.1906727772871523,11.154980872708462,-0.6782858088781081,0.20097485999374065,0.004818358233942899,change_path_dt,1,2,SO2,25.0,0,1,0,1,25.0
64012ee6e3f2e59aaa36f718,11329,46.0,DT,w/o XAI,0.0,31.057,2.0,SO2,numeric,49.0,29.0,-20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,2,SO2,20.0,1,1,1,1,20.0,1.9981999495069567,0.3597050187238994,-0.6782858088781081,0.20097485999374065,0.004818358233942899,1.7621726061131369,0.1906727772871523,11.154980872708462,-0.6782858088781081,0.20097485999374065,0.004818358233942899,change_path_dt,1,2,SO2,20.0,1,1,1,1,20.0
64012ee6e3f2e59aaa36f718,11330,144.0,DT,w/o XAI,1.0,49.919,2.0,SO2,numeric,24.0,39.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,2,SO2,15.0,0,1,0,1,15.0,1.9981999495069567,0.08192724094612157,-0.6782858088781081,0.20097485999374065,0.004818358233942899,1.7621726061131369,0.1906727772871523,11.154980872708462,-0.6782858088781081,0.20097485999374065,0.004818358233942899,change_path_dt,1,2,SO2,15.0,0,1,0,1,15.0
64012ee6e3f2e59aaa36f718,11331,40.0,DT,w/o XAI,1.0,45.521,1.0,Sulphates,numeric,1.1,0.77,-0.33,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,1,Sulphates,0.33,1,0,1,0,0.33,1.794821945993827,0.47633717883432036,-0.6782858088781081,0.20097485999374065,0.004818358233942899,1.7621726061131369,0.1906727772871523,11.154980872708462,-0.6782858088781081,0.20097485999374065,0.004818358233942899,change_path_dt,1,1,Sulphates,0.33,1,0,1,0,0.33
64012ee6e3f2e59aaa36f718,11332,55.0,DT,w/o XAI,1.0,94.159,2.0,SO2,numeric,8.0,19.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,0,2,SO2,11.0,0,1,0,1,11.0,1.9981999495069567,0.11367327269215333,-0.6782858088781081,0.20097485999374065,0.004818358233942899,1.7621726061131369,0.1906727772871523,11.154980872708462,-0.6782858088781081,0.20097485999374065,0.004818358233942899,change_path_dt,0,2,SO2,11.0,0,1,0,1,11.0
64012ee6e3f2e59aaa36f718,11333,251.0,DT,w/ XAI,1.0,30.218,1.0,Sulphates,numeric,0.83,0.53,-0.3,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,1,Sulphates,0.3,1,0,1,0,0.3,1.8696344473290982,0.13043478260869562,-0.6782858088781081,0.20097485999374065,0.004818358233942899,1.7621726061131369,0.1906727772871523,11.154980872708462,-0.6782858088781081,0.20097485999374065,0.004818358233942899,change_path_dt,1,1,Sulphates,0.3,1,0,1,0,0.3
64012ee6e3f2e59aaa36f718,11334,44.0,DT,w/ XAI,1.0,50.002,1.0,Sulphates,numeric,0.87,0.51,-0.36,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,1,Sulphates,0.36,1,0,1,0,0.36,1.7423319063671583,0.08503283100823343,-0.6782858088781081,0.20097485999374065,0.004818358233942899,1.7621726061131369,0.1906727772871523,11.154980872708462,-0.6782858088781081,0.20097485999374065,0.004818358233942899,change_path_dt,1,1,Sulphates,0.36,1,0,1,0,0.36
