Participant Id,Condition,Model,dataId,Complexity,Phase,Trial Index,Instance Id,XAIType,Tested w/ XAI,Model Pred Time,Time,Response,AI Prediction (y),Model Prediction,Objective
299,DT,mlp,mushrooms,high,,27,165.0,DT,True,10.266834306298191,20.335,-100,0,0,25.314658432172287
299,DT,mlp,mushrooms,high,,28,337.0,DT,False,8.896847228528427,6.202,-100,1,0,25.314658432172287
299,DT,mlp,mushrooms,high,,29,236.0,DT,False,8.605655256235845,9.528,100,0,0,25.314658432172287
299,DT,mlp,mushrooms,high,,30,82.0,DT,False,8.726254035303445,8.832,-100,1,1,25.314658432172287
299,DT,mlp,mushrooms,high,,31,11.0,DT,True,10.51933089851368,12.966,100,1,1,25.314658432172287
299,DT,mlp,mushrooms,high,,32,164.0,DT,True,10.288868123898512,19.636,100,1,1,25.314658432172287
299,DT,mlp,mushrooms,high,,33,217.0,DT,False,10.279135826457544,7.833,100,1,1,25.314658432172287
299,DT,mlp,mushrooms,high,,34,343.0,DT,True,8.662441159710038,7.412,-100,0,0,25.314658432172287
299,DT,mlp,mushrooms,high,,35,254.0,DT,False,3.8518387348152903,9.47,100,0,0,25.314658432172287
299,DT,mlp,mushrooms,high,,36,18.0,DT,True,8.5632109229071,7.715,-100,0,0,25.314658432172287
299,DT,mlp,mushrooms,high,,37,390.0,DT,False,10.465731971000718,8.225,-100,0,1,25.314658432172287
299,DT,mlp,mushrooms,high,,38,193.0,DT,False,10.667411610566496,5.001,-100,0,0,25.314658432172287
299,DT,mlp,mushrooms,high,,39,36.0,DT,False,8.439815762545201,6.868,100,1,0,25.314658432172287
287,DT,mlp,mushrooms,high,,0,190.0,DT,False,0.2009302626229168,17.88,40,1,0,34.32067157016221
287,DT,mlp,mushrooms,high,,1,183.0,DT,False,0.2009276830318111,6.813,20,0,0,34.32067157016221
287,DT,mlp,mushrooms,high,,2,209.0,DT,True,0.2073056065728564,23.398,60,0,1,34.32067157016221
287,DT,mlp,mushrooms,high,,3,116.0,DT,True,0.2091575938601452,7.062,-20,1,1,34.32067157016221
287,DT,mlp,mushrooms,high,,4,374.0,DT,True,6.3388432792644185,13.881,20,0,1,34.32067157016221
287,DT,mlp,mushrooms,high,,5,263.0,DT,True,6.627272790627767,6.367,20,1,0,34.32067157016221
287,DT,mlp,mushrooms,high,,6,165.0,DT,True,6.985219069359617,12.041,-60,0,1,34.32067157016221
287,DT,mlp,mushrooms,high,,7,79.0,DT,True,5.7940571730903345,9.166,20,1,0,34.32067157016221
287,DT,mlp,mushrooms,high,,8,351.0,DT,True,3.750496662404892,3.86,40,0,0,34.32067157016221
287,DT,mlp,mushrooms,high,,9,312.0,DT,False,7.0735553553520205,182.139,20,1,1,34.32067157016221
287,DT,mlp,mushrooms,high,,10,254.0,DT,True,4.146121275871646,3.856,60,0,0,34.32067157016221
287,DT,mlp,mushrooms,high,,11,175.0,DT,False,7.535060547005869,4.039,-20,1,1,34.32067157016221
287,DT,mlp,mushrooms,high,,12,166.0,DT,True,7.737507458306931,3.315,40,1,1,34.32067157016221
287,DT,mlp,mushrooms,high,,13,93.0,DT,False,7.357911830074318,3.896,-60,0,0,34.32067157016221
287,DT,mlp,mushrooms,high,,14,373.0,DT,False,7.34692543192045,4.045,60,1,1,34.32067157016221
287,DT,mlp,mushrooms,high,,15,262.0,DT,False,7.896314465371008,1.476,80,0,0,34.32067157016221
287,DT,mlp,mushrooms,high,,16,48.0,DT,True,3.38725161725964,3.201,-20,0,1,34.32067157016221
287,DT,mlp,mushrooms,high,,17,7.0,DT,True,7.653260614862239,1.566,20,0,1,34.32067157016221
287,DT,mlp,mushrooms,high,,18,54.0,DT,False,5.188806261115499,1.514,-40,1,0,34.32067157016221
287,DT,mlp,mushrooms,high,,19,333.0,DT,True,3.7441625259328353,1.444,-40,0,0,34.32067157016221
287,DT,mlp,mushrooms,high,,20,170.0,DT,True,7.38024709443572,2.736,40,1,1,34.32067157016221
287,DT,mlp,mushrooms,high,,21,382.0,DT,True,6.786732339689709,4.675,60,0,0,34.32067157016221
287,DT,mlp,mushrooms,high,,22,2.0,DT,False,10.706502615847224,2.312,80,1,1,34.32067157016221
287,DT,mlp,mushrooms,high,,23,46.0,DT,False,10.53069294212268,2.79,60,1,1,34.32067157016221
287,DT,mlp,mushrooms,high,,24,50.0,DT,True,7.39011761478354,2.478,-20,0,1,34.32067157016221
287,DT,mlp,mushrooms,high,,25,169.0,DT,True,6.619722286189622,2.306,20,0,0,34.32067157016221
287,DT,mlp,mushrooms,high,,26,237.0,DT,True,7.337480816121878,2.501,20,1,1,34.32067157016221
287,DT,mlp,mushrooms,high,,27,285.0,DT,False,4.44221889074887,2.142,20,0,0,34.32067157016221
287,DT,mlp,mushrooms,high,,28,131.0,DT,True,6.636428228745654,1.859,80,0,0,34.32067157016221
287,DT,mlp,mushrooms,high,,29,100.0,DT,False,8.848285335978167,2.849,80,0,0,34.32067157016221
287,DT,mlp,mushrooms,high,,30,15.0,DT,True,10.494382251413276,2.334,20,0,1,34.32067157016221
287,DT,mlp,mushrooms,high,,31,380.0,DT,True,3.647665385404932,1.671,-40,0,1,34.32067157016221
287,DT,mlp,mushrooms,high,,32,266.0,DT,False,3.788486671694262,3.386,40,0,0,34.32067157016221
287,DT,mlp,mushrooms,high,,33,39.0,DT,True,3.647880139331736,1.375,-40,0,0,34.32067157016221
287,DT,mlp,mushrooms,high,,34,194.0,DT,False,8.562412245376919,1.749,-20,0,0,34.32067157016221
287,DT,mlp,mushrooms,high,,35,308.0,DT,True,7.54379664525373,2.961,20,1,0,34.32067157016221
287,DT,mlp,mushrooms,high,,36,117.0,DT,True,6.607033866325288,1.437,20,0,0,34.32067157016221
287,DT,mlp,mushrooms,high,,37,252.0,DT,True,10.545898997095112,2.754,-20,1,1,34.32067157016221
287,DT,mlp,mushrooms,high,,38,186.0,DT,True,4.231315041701991,1.812,40,0,0,34.32067157016221
287,DT,mlp,mushrooms,high,,39,368.0,DT,True,10.29856351149839,1.361,80,1,1,34.32067157016221
133,DT,mlp,mushrooms,high,,0,278.0,DT,False,0.2009302626229168,20.576,20,1,0,23.285999669642287
133,DT,mlp,mushrooms,high,,1,164.0,DT,True,0.2009276830318111,16.103,40,1,0,23.285999669642287
133,DT,mlp,mushrooms,high,,2,61.0,DT,True,0.2041153612795318,31.57,-80,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,3,205.0,DT,True,4.212728812317323,18.403,-100,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,4,108.0,DT,True,6.849068583223988,14.783,-100,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,5,352.0,DT,False,6.622651422122589,14.313,60,1,0,23.285999669642287
133,DT,mlp,mushrooms,high,,6,320.0,DT,True,6.7494314603985455,10.869,-100,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,7,246.0,DT,True,6.4014385111427305,6.614,-100,1,1,23.285999669642287
133,DT,mlp,mushrooms,high,,8,326.0,DT,True,3.629462341068442,14.064,-80,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,9,347.0,DT,False,7.629457225367117,8.138,-80,1,1,23.285999669642287
133,DT,mlp,mushrooms,high,,10,220.0,DT,True,7.9990505974324355,8.611,-100,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,11,328.0,DT,True,7.590377203255105,11.848,100,1,0,23.285999669642287
133,DT,mlp,mushrooms,high,,12,92.0,DT,False,4.311556556519347,13.758,20,0,1,23.285999669642287
133,DT,mlp,mushrooms,high,,13,107.0,DT,False,10.62377449939605,15.793,40,1,1,23.285999669642287
133,DT,mlp,mushrooms,high,,14,398.0,DT,False,10.665750220379802,7.997,-40,1,1,23.285999669642287
133,DT,mlp,mushrooms,high,,15,20.0,DT,False,4.038639797121202,14.761,-40,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,16,361.0,DT,True,6.693098621128801,22.253,-100,0,1,23.285999669642287
133,DT,mlp,mushrooms,high,,17,70.0,DT,True,6.241108025610425,6.935,-100,0,1,23.285999669642287
133,DT,mlp,mushrooms,high,,18,265.0,DT,True,6.785449899035384,6.785,-100,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,19,306.0,DT,False,3.762176383782418,11.1,-100,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,20,153.0,DT,True,6.611752790081375,6.907,-100,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,21,315.0,DT,False,3.80131983783866,7.229,-100,0,1,23.285999669642287
133,DT,mlp,mushrooms,high,,22,271.0,DT,False,10.308822111882758,12.111,80,1,1,23.285999669642287
133,DT,mlp,mushrooms,high,,23,115.0,DT,False,8.668066591133746,6.909,-100,1,0,23.285999669642287
133,DT,mlp,mushrooms,high,,24,51.0,DT,True,3.419003432025949,12.212,-100,0,1,23.285999669642287
133,DT,mlp,mushrooms,high,,25,372.0,DT,True,3.5351761647459674,6.941,-100,0,1,23.285999669642287
133,DT,mlp,mushrooms,high,,26,339.0,DT,False,8.63648077063985,25.099,80,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,27,270.0,DT,False,10.201705481505394,19.474,80,1,1,23.285999669642287
133,DT,mlp,mushrooms,high,,28,240.0,DT,True,6.534450073887806,8.995,-100,1,0,23.285999669642287
133,DT,mlp,mushrooms,high,,29,317.0,DT,False,4.2297323679774985,18.16,-80,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,30,390.0,DT,True,6.824182974577596,13.299,-100,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,31,169.0,DT,True,6.076874273466812,9.028,-100,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,32,133.0,DT,True,3.4259192989093425,6.961,-100,0,1,23.285999669642287
133,DT,mlp,mushrooms,high,,33,324.0,DT,False,8.742447729834474,8.32,-100,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,34,72.0,DT,False,8.579386446240703,7.428,-100,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,35,319.0,DT,False,8.67560635439927,12.702,100,1,1,23.285999669642287
133,DT,mlp,mushrooms,high,,36,287.0,DT,True,6.030901117855793,7.409,-100,0,0,23.285999669642287
133,DT,mlp,mushrooms,high,,37,176.0,DT,False,10.691180036939452,21.867,100,1,1,23.285999669642287
133,DT,mlp,mushrooms,high,,38,30.0,DT,False,10.332054185121402,11.982,100,1,1,23.285999669642287
133,DT,mlp,mushrooms,high,,39,313.0,DT,False,8.456774696516165,5.218,-100,0,0,23.285999669642287
178,DT+LR,mlp,mushrooms,high,,0,193.0,DT,False,0.2009302626229168,55.245,40,0,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,1,189.0,LR,False,0.2009276830318111,22.222,-20,1,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,2,7.0,LR,True,6.438440615934735,36.697,-40,0,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,3,49.0,DT,True,0.2009251159862071,40.405,80,1,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,4,300.0,LR,False,0.2041126624888024,26.604,-40,1,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,5,123.0,DT,False,7.0488085460931,12.416,-40,1,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,6,128.0,LR,True,4.473411457466842,38.417,-40,1,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,7,70.0,DT,False,3.751066840322606,12.567,20,0,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,8,102.0,LR,False,3.0234305019338237,10.261,40,1,0,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,9,192.0,LR,True,2.4468557825114066,13.092,-60,0,0,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,10,211.0,LR,False,3.1149386842012947,33.183,40,1,0,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,11,200.0,LR,True,1.996640653177667,20.015,60,0,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,12,154.0,LR,False,3.3232255298451108,12.148,-60,1,0,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,13,20.0,LR,False,1.7970001785492593,11.47,-60,0,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,14,122.0,LR,True,2.1027264719086585,19.002,80,1,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,15,77.0,DT,False,1.626484343068058,31.083,40,0,0,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,16,308.0,LR,True,1.949573581733982,30.736,80,1,0,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,17,399.0,DT,True,2.005815385415695,21.269,100,1,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,18,322.0,LR,False,1.4663592316845435,28.271,-20,0,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,19,395.0,LR,True,5.629650639066824,45.48,-40,0,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,20,284.0,LR,False,6.821358003333386,30.621,-20,0,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,21,234.0,DT,True,6.52356507208418,15.684,100,1,0,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,22,384.0,LR,False,4.553604966539307,22.57,-20,0,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,23,0.0,LR,False,5.700292053865234,42.459,20,0,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,24,34.0,DT,True,7.104597142146459,12.653,100,0,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,25,353.0,LR,True,6.11562732990596,21.323,40,1,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,26,271.0,LR,False,7.094313985273016,11.901,40,1,0,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,27,285.0,DT,True,3.517102153614487,19.976,-100,0,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,28,140.0,DT,False,3.290820555059036,12.543,-60,0,0,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,29,212.0,DT,False,7.430669425348665,14.727,-40,1,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,30,75.0,LR,False,5.4512786451748,19.61,40,1,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,31,96.0,DT,True,3.85294750136736,22.973,-80,0,0,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,32,146.0,DT,True,7.75968765334933,36.649,-80,1,0,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,33,163.0,DT,False,6.902300178176528,15.064,-20,1,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,34,389.0,LR,True,5.5835669480620185,26.02,-20,0,0,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,35,136.0,LR,True,7.063238651035338,50.514,-60,0,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,36,222.0,LR,False,5.598027496362714,22.723,-80,0,0,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,37,86.0,DT,False,7.275085647102171,14.191,-20,1,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,38,350.0,LR,True,5.70714666938734,23.179,-40,1,1,30.629561261784698
178,DT+LR,mlp,mushrooms,high,,39,173.0,DT,True,7.023450193091749,17.688,100,1,1,30.629561261784698
62,LR,mlp,mushrooms,high,,0,148.0,LR,True,6.461841210458758,17.634,-80,1,0,41.146694881824374
62,LR,mlp,mushrooms,high,,1,331.0,LR,True,6.1121609319206325,18.168,-80,0,1,41.146694881824374
62,LR,mlp,mushrooms,high,,2,261.0,LR,True,6.401296957911368,40.397,100,0,1,41.146694881824374
62,LR,mlp,mushrooms,high,,3,88.0,LR,True,6.297702055700354,33.769,80,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,4,283.0,LR,True,6.246422828070871,34.781,80,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,5,112.0,LR,True,5.842570811668583,50.964,100,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,6,232.0,LR,True,6.014340674199836,23.918,20,0,1,41.146694881824374
62,LR,mlp,mushrooms,high,,7,307.0,LR,True,6.210587489859302,18.888,60,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,8,335.0,LR,False,8.055503897572247,34.555,-40,0,1,41.146694881824374
62,LR,mlp,mushrooms,high,,9,38.0,LR,False,8.038688438389705,13.266,-40,0,0,41.146694881824374
62,LR,mlp,mushrooms,high,,10,133.0,LR,True,6.115887838942868,36.177,40,0,0,41.146694881824374
62,LR,mlp,mushrooms,high,,11,132.0,LR,True,6.535709808125357,27.218,-60,0,0,41.146694881824374
62,LR,mlp,mushrooms,high,,12,259.0,LR,True,5.9937319748493545,22.172,-20,0,0,41.146694881824374
62,LR,mlp,mushrooms,high,,13,157.0,LR,False,8.000582558568848,13.146,-60,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,14,275.0,LR,True,6.553239509178058,27.714,100,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,15,302.0,LR,True,6.4457704700390055,26.545,-60,0,1,41.146694881824374
62,LR,mlp,mushrooms,high,,16,319.0,LR,False,8.135537727797953,10.083,-40,1,0,41.146694881824374
62,LR,mlp,mushrooms,high,,17,350.0,LR,True,6.082425611120179,20.965,40,1,0,41.146694881824374
62,LR,mlp,mushrooms,high,,18,297.0,LR,True,8.314808635655648,17.821,-100,0,1,41.146694881824374
62,LR,mlp,mushrooms,high,,19,201.0,LR,True,9.02841272313708,23.396,60,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,20,89.0,LR,True,8.653453120845457,14.824,-80,0,0,41.146694881824374
62,LR,mlp,mushrooms,high,,21,370.0,LR,True,8.806224208473692,23.419,-20,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,22,328.0,LR,True,8.198989051817385,15.234,-40,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,23,127.0,LR,True,8.817463139778138,26.228,60,1,0,41.146694881824374
62,LR,mlp,mushrooms,high,,24,50.0,LR,True,8.539798001184971,29.605,40,0,0,41.146694881824374
62,LR,mlp,mushrooms,high,,25,79.0,LR,False,9.69136093940794,9.519,-100,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,26,203.0,LR,False,9.864666105532862,17.435,60,0,0,41.146694881824374
62,LR,mlp,mushrooms,high,,27,105.0,LR,True,7.87446400961008,17.566,100,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,28,213.0,LR,True,8.695883750307734,11.553,100,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,29,386.0,LR,True,10.43081023197488,11.134,100,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,30,178.0,LR,True,10.838680913555988,9.717,60,1,0,41.146694881824374
62,LR,mlp,mushrooms,high,,31,37.0,LR,False,9.65742921047427,15.105,-40,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,32,310.0,LR,False,9.70706502555684,26.474,-40,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,33,198.0,LR,True,10.646245455656526,9.813,60,0,0,41.146694881824374
62,LR,mlp,mushrooms,high,,34,84.0,LR,False,9.683243022592212,8.865,-80,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,35,242.0,LR,False,9.74846939406138,32.768,20,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,36,312.0,LR,True,12.430354706219106,10.543,100,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,37,181.0,LR,True,12.390946883950836,11.382,100,1,1,41.146694881824374
62,LR,mlp,mushrooms,high,,38,396.0,LR,False,9.809784584695768,9.173,-80,0,0,41.146694881824374
62,LR,mlp,mushrooms,high,,39,45.0,LR,True,12.714453354187356,11.469,-100,0,1,41.146694881824374
116,DT,mlp,mushrooms,high,,0,54.0,DT,True,15.858246516625238,62.248,40,1,1,15.99298455498056
116,DT,mlp,mushrooms,high,,1,230.0,DT,False,0.2007593115456335,167.813,20,1,0,15.99298455498056
116,DT,mlp,mushrooms,high,,2,223.0,DT,False,4.969030984060717,75.679,-20,0,1,15.99298455498056
116,DT,mlp,mushrooms,high,,3,359.0,DT,False,2.4858889067440293,17.407,-40,1,0,15.99298455498056
116,DT,mlp,mushrooms,high,,4,45.0,DT,False,3.2669867999467037,66.007,20,0,0,15.99298455498056
116,DT,mlp,mushrooms,high,,5,203.0,DT,False,3.2636381768427114,38.925,-20,0,1,15.99298455498056
116,DT,mlp,mushrooms,high,,6,372.0,DT,False,2.536200795761761,147.517,-20,0,1,15.99298455498056
116,DT,mlp,mushrooms,high,,7,340.0,DT,True,2.224827016569794,482.724,-100,0,0,15.99298455498056
116,DT,mlp,mushrooms,high,,8,48.0,DT,False,2.43088996853176,20.591,20,0,0,15.99298455498056
116,DT,mlp,mushrooms,high,,9,198.0,DT,True,3.638777976223319,76.947,-100,0,1,15.99298455498056
116,DT,mlp,mushrooms,high,,10,83.0,DT,False,3.8547598197177866,78.586,20,0,0,15.99298455498056
116,DT,mlp,mushrooms,high,,11,352.0,DT,True,4.969365545290229,21.701,100,1,0,15.99298455498056
116,DT,mlp,mushrooms,high,,12,43.0,DT,False,7.312835021639407,64.897,40,1,0,15.99298455498056
116,DT,mlp,mushrooms,high,,13,113.0,DT,True,6.623272092584255,17.806,-100,0,0,15.99298455498056
116,DT,mlp,mushrooms,high,,14,271.0,DT,True,7.207146138212059,14.727,100,1,1,15.99298455498056
116,DT,mlp,mushrooms,high,,15,251.0,DT,False,8.840459512701386,45.416,60,1,1,15.99298455498056
116,DT,mlp,mushrooms,high,,16,0.0,DT,True,8.028868794443188,19.316,-100,0,0,15.99298455498056
116,DT,mlp,mushrooms,high,,17,201.0,DT,False,9.367588857235148,14.533,-20,1,1,15.99298455498056
116,DT,mlp,mushrooms,high,,18,296.0,DT,True,8.661518850237846,16.744,100,1,1,15.99298455498056
116,DT,mlp,mushrooms,high,,19,55.0,DT,True,10.014263451543693,10.448,100,1,1,15.99298455498056
116,DT,mlp,mushrooms,high,,20,313.0,DT,False,8.629984137796836,14.724,-100,0,0,15.99298455498056
116,DT,mlp,mushrooms,high,,21,67.0,DT,False,8.992683932418373,11.812,-100,0,0,15.99298455498056
116,DT,mlp,mushrooms,high,,22,156.0,DT,True,4.493206838503177,25.367,-100,0,1,15.99298455498056
116,DT,mlp,mushrooms,high,,23,336.0,DT,True,10.702335306264926,75.352,-100,0,0,15.99298455498056
116,DT,mlp,mushrooms,high,,24,373.0,DT,True,10.831235720879016,11.406,100,1,1,15.99298455498056
116,DT,mlp,mushrooms,high,,25,320.0,DT,False,8.702307005851686,8.455,-100,0,0,15.99298455498056
116,DT,mlp,mushrooms,high,,26,375.0,DT,False,9.938372602690714,27.084,100,1,1,15.99298455498056
116,DT,mlp,mushrooms,high,,27,302.0,DT,False,8.605322368144538,60.341,-100,0,0,15.99298455498056
116,DT,mlp,mushrooms,high,,28,161.0,DT,False,10.762691396615402,19.032,100,1,1,15.99298455498056
116,DT,mlp,mushrooms,high,,29,321.0,DT,False,10.566225182658371,78.972,100,1,1,15.99298455498056
116,DT,mlp,mushrooms,high,,30,290.0,DT,False,10.592330487447008,115.055,100,1,1,15.99298455498056
116,DT,mlp,mushrooms,high,,31,221.0,DT,False,9.833452292064962,7.796,100,1,1,15.99298455498056
116,DT,mlp,mushrooms,high,,32,158.0,DT,True,8.488830212488345,10.329,-100,0,0,15.99298455498056
116,DT,mlp,mushrooms,high,,33,287.0,DT,False,8.556003658166093,7.896,-100,0,0,15.99298455498056
116,DT,mlp,mushrooms,high,,34,134.0,DT,True,10.172511900054442,35.102,100,1,1,15.99298455498056
116,DT,mlp,mushrooms,high,,35,56.0,DT,False,10.425390407131808,13.762,100,1,0,15.99298455498056
116,DT,mlp,mushrooms,high,,36,204.0,DT,True,10.601911661511089,8.801,100,1,1,15.99298455498056
116,DT,mlp,mushrooms,high,,37,362.0,DT,True,10.626485272268098,16.281,100,1,1,15.99298455498056
116,DT,mlp,mushrooms,high,,38,325.0,DT,False,8.766761658459883,9.706,-100,0,0,15.99298455498056
116,DT,mlp,mushrooms,high,,39,250.0,DT,False,10.650822488839172,12.664,100,1,1,15.99298455498056
43,DT,mlp,mushrooms,low,,0,305.0,DT,True,10.770954098521887,34.26,80,1,1,15.43280102902372
43,DT,mlp,mushrooms,low,,1,283.0,DT,False,0.2040996456841811,22.89,-40,1,1,15.43280102902372
43,DT,mlp,mushrooms,low,,2,100.0,DT,True,5.131494106430633,45.375,-80,0,0,15.43280102902372
43,DT,mlp,mushrooms,low,,3,44.0,DT,True,7.1018075474528,8.087,-100,0,0,15.43280102902372
43,DT,mlp,mushrooms,low,,4,307.0,DT,False,7.146716135415432,15.685,60,1,1,15.43280102902372
43,DT,mlp,mushrooms,low,,5,63.0,DT,False,7.209609704884524,16.695,-80,0,0,15.43280102902372
43,DT,mlp,mushrooms,low,,6,103.0,DT,False,7.066320647905868,5.291,-100,0,0,15.43280102902372
43,DT,mlp,mushrooms,low,,7,280.0,DT,False,7.182263078727472,10.749,80,1,1,15.43280102902372
43,DT,mlp,mushrooms,low,,8,203.0,DT,True,3.5868236465015673,11.219,-100,0,0,15.43280102902372
43,DT,mlp,mushrooms,low,,9,28.0,DT,False,7.220826205222805,14.951,100,1,1,15.43280102902372
43,DT,mlp,mushrooms,low,,10,14.0,DT,True,4.596526270431359,9.04,-100,0,0,15.43280102902372
43,DT,mlp,mushrooms,low,,11,325.0,DT,True,6.217254206414367,5.157,-100,0,0,15.43280102902372
43,DT,mlp,mushrooms,low,,12,109.0,DT,False,7.033841113773398,6.123,100,1,1,15.43280102902372
43,DT,mlp,mushrooms,low,,13,170.0,DT,False,7.005966570915945,9.236,100,1,1,15.43280102902372
