Participant Id,Trial Index,Instance Id,XAIType,Tested w/ XAI,AI prediction,Time,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,DT prediction (CF),LR prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Changed AI prediction,AI prediction (CF),condition,condition 2,model,dataId,complexity,Model depth,Model changed feature index,Model changed feature name,Model changed amount,Model AI prediction (CF),Model changed AI prediction,Model XAI prediction (CF),Model changed XAI prediction,Model mean_delta for chosen feature,Trial NLL,Trial MAE,retrieval_threshold,over_margin,chi,Best NLL,Best MAE,Best time,"Retrieval threshold, κ","Margin, ε","Opportunity cost, γ",Chi bin,Model strategy
180,1262.0,235.0,DT,w/o XAI,1.0,24.954,1.0,Height,numeric,7.6,3.3,-4.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,1.0,a1,-4.264399999999999,1.0,0.0,1.0,0.0,-4.264399999999999,0.28659590097641974,0.052749116670636864,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Availability Heuristic
180,1263.0,312.0,DT,w/o XAI,1.0,8.376,1.0,Height,numeric,6.0,3.3,-2.7,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,1.0,a1,-2.6343999999999994,1.0,0.0,1.0,0.0,-2.6343999999999994,0.28659590097641974,0.04946640996953822,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Availability Heuristic
180,1264.0,342.0,DT,w/o XAI,0.0,6.945,1.0,Height,numeric,3.4,3.3,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,1.0,a1,0.1756000000000002,0.0,0.0,1.0,1.0,0.1756000000000002,0.28659590097641974,0.08680172751669994,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Availability Heuristic
180,1265.0,51.0,DT,w/ XAI,0.0,9.073,1.0,Height,numeric,2.9,3.5,0.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,1.0,a1,0.5956000000000001,1.0,1.0,1.0,1.0,0.5956000000000001,0.28659590097641974,0.05616313163977954,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Availability Heuristic
180,1266.0,277.0,DT,w/o XAI,1.0,10.922,1.0,Height,numeric,4.6,3.3,-1.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,1.0,a1,-1.2143999999999995,1.0,0.0,1.0,0.0,-1.2143999999999995,0.28659590097641974,0.0472779388354725,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Availability Heuristic
180,1267.0,201.0,DT,w/o XAI,1.0,7.527,1.0,Height,numeric,6.8,3.3,-3.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,1.0,a1,-3.4743999999999993,0.0,1.0,0.0,1.0,-3.4743999999999993,0.28659590097641974,0.05384335223766971,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Availability Heuristic
180,1268.0,240.0,DT,w/o XAI,1.0,6.088,1.0,Height,numeric,10.0,3.3,-6.7,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,1.0,a1,-7.104399999999999,1.0,0.0,1.0,0.0,-7.104399999999999,0.28659590097641974,0.10089548162008315,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Availability Heuristic
180,1269.0,379.0,DT,w/ XAI,0.0,7.498,1.0,Height,numeric,4.9,3.4,-1.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,1.0,a1,1.6044,0.0,0.0,1.0,1.0,1.6044,1.3291298227547885,0.3963390847189585,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Node Threshold Crossing
180,1270.0,165.0,DT,w/ XAI,0.0,6.976,1.0,Height,numeric,3.8,3.3,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,2.0,a2,-7.869999999999999,0.0,0.0,1.0,1.0,0.44439999999999946,1.3291298227547885,0.15998420223985824,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Node Threshold Crossing
180,1271.0,42.0,DT,w/o XAI,0.0,9.677,1.0,Height,numeric,4.8,3.3,-1.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,1.0,a1,-1.5043999999999995,0.0,0.0,1.0,1.0,-1.5043999999999995,0.28659590097641974,0.05712605893876835,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Availability Heuristic
180,1272.0,344.0,DT,w/o XAI,0.0,10.032,1.0,Height,numeric,11.0,3.3,-7.7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,2.0,a2,-21.26,1.0,1.0,1.0,1.0,-7.8744000000000005,0.28659590097641974,0.07572806357832734,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Availability Heuristic
180,1273.0,368.0,DT,w/ XAI,1.0,18.008,2.0,Width,numeric,13.0,14.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,2.0,a2,0.7999999999999989,1.0,0.0,0.0,1.0,0.7999999999999989,0.34574324223035496,0.050177210311715736,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Node Threshold Crossing
180,1274.0,196.0,DT,w/ XAI,1.0,9.497,2.0,Width,numeric,15.0,12.0,-3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,2.0,a2,3.59,1.0,0.0,0.0,1.0,3.59,0.34574324223035496,0.26974493029981583,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Node Threshold Crossing
180,1275.0,255.0,DT,w/ XAI,0.0,15.838,1.0,Height,numeric,8.2,3.1,-5.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,2.0,a2,-22.41,0.0,0.0,1.0,1.0,-4.8244,1.3291298227547885,0.026487463061848023,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Node Threshold Crossing
180,1276.0,130.0,DT,w/ XAI,1.0,5.375,1.0,Height,numeric,5.1,3.0,-2.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,1.0,a1,-1.7243999999999993,1.0,0.0,1.0,0.0,-1.7243999999999993,0.28659590097641974,0.015545107391519205,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Availability Heuristic
180,1277.0,114.0,DT,w/o XAI,1.0,6.627,1.0,Height,numeric,7.6,3.3,-4.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,2.0,a2,-14.120000000000001,1.0,0.0,1.0,0.0,-4.2943999999999996,0.28659590097641974,0.056031823371735505,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Availability Heuristic
180,1278.0,120.0,DT,w/ XAI,1.0,119.655,1.0,Height,numeric,6.2,3.3,-2.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,2.0,a2,8.059999999999999,0.0,1.0,0.0,1.0,-2.8544,1.3291298227547885,0.05165488110360406,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Node Threshold Crossing
180,1279.0,229.0,DT,w/o XAI,0.0,5.597,1.0,Height,numeric,10.0,3.2,-6.8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,5.0,a5,0.0,0.0,0.0,0.0,0.0,-7.0744,0.28659590097641974,0.08667041924865593,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.5698592263243818,0.08990064559541114,6.794197182473399,-0.44771838908158923,0.05664459528927394,0.00023359470709390705,0.0,Availability Heuristic
251,1480.0,13.0,DT,w/ XAI,0.0,62.632,2.0,Width,numeric,17.0,12.0,-5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,4.0,a4,9.62,1.0,1.0,0.0,0.0,-6.25,0.5771454037193895,0.09923854921885218,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Inverse Calculation
251,1481.0,214.0,LR,w/ XAI,1.0,45.419,1.0,Height,numeric,5.7,1.9,-3.8,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,4.0,a4,-4.12,1.0,0.0,1.0,0.0,-3.5744,1.4291836815364078,0.0028012430516041334,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Inverse Calculation
251,1482.0,357.0,DT,w/ XAI,1.0,64.803,2.0,Width,numeric,3.0,14.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,4.0,a4,-2.780000000000001,1.0,0.0,1.0,0.0,7.4399999999999995,0.5771454037193895,0.056302059491421946,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Inverse Calculation
251,1483.0,171.0,LR,w/ XAI,0.0,63.398,1.0,Height,numeric,2.0,3.6,1.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,2.0,a2,-1.2100000000000002,0.0,0.0,0.0,0.0,6.015600000000001,1.4291836815364078,0.5419880500881483,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Inverse Calculation
251,1484.0,119.0,LR,w/o XAI,0.0,34.069,2.0,Width,numeric,18.0,13.0,-5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,1.0,a1,3.5156,1.0,1.0,1.0,1.0,-4.539999999999999,0.5771454037193895,0.04394240766072976,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Inverse Calculation
251,1485.0,235.0,LR,w/o XAI,1.0,17.473,2.0,Width,numeric,12.0,14.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,2.0,a2,5.4399999999999995,1.0,0.0,1.0,0.0,5.4399999999999995,0.5771454037193895,0.1700564147231141,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Inverse Calculation
251,1486.0,41.0,DT,w/ XAI,0.0,32.146,2.0,Width,numeric,16.0,13.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,4.0,a4,9.64334493763677,1.0,1.0,0.0,0.0,4.721854307224856,0.5771454037193895,0.3085184158363081,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Availability Heuristic
251,1487.0,26.0,DT,w/ XAI,1.0,26.9,2.0,Width,numeric,20.0,13.0,-7.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,1.0,a1,-2.2508580232990347,1.0,0.0,0.0,1.0,-4.768837980037873,0.5771454037193894,0.013331525542893493,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Availability Heuristic
251,1489.0,367.0,DT,w/o XAI,1.0,68.397,1.0,Height,numeric,4.0,3.3,-0.7,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,0.0,1.0,a1,-0.6843999999999999,0.0,1.0,0.0,1.0,-0.6843999999999999,0.3101745926591614,0.05711038562454231,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Node Threshold Crossing
251,1490.0,196.0,DT,w/ XAI,1.0,48.238,2.0,Width,numeric,15.0,16.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,2.0,2.0,a2,3.59,1.0,0.0,0.0,1.0,3.59,0.31469888099490145,0.1425700285684919,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Node Threshold Crossing
251,1491.0,309.0,LR,w/ XAI,0.0,72.061,2.0,Width,numeric,13.0,12.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,2.0,2.0,a2,-0.7199999999999989,1.0,1.0,1.0,1.0,-0.7199999999999989,0.31469888099490145,0.04976305414053211,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Node Threshold Crossing
251,1492.0,268.0,DT,w/ XAI,0.0,58.615,1.0,Height,numeric,2.8,3.6,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,4.0,a4,3.1500000000000004,1.0,1.0,1.0,1.0,0.7656000000000001,1.3139693694246672,0.055053222758520495,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Node Threshold Crossing
251,1493.0,45.0,DT,w/o XAI,0.0,44.401,2.0,Width,numeric,15.0,13.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,2.0,a2,-3.370000000000003,0.0,0.0,1.0,1.0,-3.370000000000003,0.3761037339034442,0.10311898020538718,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Node Threshold Crossing
251,1494.0,246.0,DT,w/o XAI,1.0,18.321,2.0,Width,numeric,12.0,14.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,1.0,a1,-0.9144000000000001,1.0,0.0,1.0,0.0,1.5699999999999994,0.3761037339034442,0.04491251540736346,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Node Threshold Crossing
251,1495.0,362.0,LR,w/o XAI,1.0,39.884,1.0,Height,numeric,4.1,3.2,-0.9,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,1.0,a1,-0.7943999999999996,0.0,1.0,0.0,1.0,-0.7943999999999996,0.981863267104117,0.0472622655212464,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Node Threshold Crossing
251,1496.0,188.0,LR,w/ XAI,0.0,82.058,2.0,Width,numeric,20.0,13.0,-7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,4.0,a4,5.749999999999998,0.0,0.0,1.0,1.0,-4.370000000000001,0.5771454037193895,0.026228719345776384,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Inverse Calculation
251,1497.0,182.0,LR,w/ XAI,1.0,31.234,1.0,Height,numeric,5.0,3.5,-1.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,1.0,a1,-1.7144000000000004,0.0,1.0,0.0,1.0,-1.7144000000000004,1.4291836815364078,0.08227780366629837,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Inverse Calculation
251,1498.0,328.0,LR,w/o XAI,1.0,34.187,1.0,Height,numeric,5.6,3.1,-2.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,2.0,2.0,a2,3.629999999999996,0.0,1.0,0.0,1.0,-2.2744,1.5942676750893388,0.034131438716851994,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Node Threshold Crossing
251,1499.0,58.0,DT,w/o XAI,0.0,29.916,1.0,Height,numeric,2.0,3.6,1.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,2.0,1.0,a1,1.5756000000000003,0.0,0.0,1.0,1.0,1.5756000000000003,1.3263630188837439,0.05614745832555337,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Node Threshold Crossing
251,1500.0,293.0,LR,w/ XAI,0.0,46.117,1.0,Height,numeric,6.4,6.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,2.0,1.0,a1,-3.1044,0.0,0.0,0.0,0.0,-3.1044,1.3139693694246672,0.45322366089044164,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Node Threshold Crossing
251,1501.0,307.0,DT,w/ XAI,1.0,45.901,2.0,Width,numeric,4.9,14.0,9.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,1.0,a1,-3.2744,1.0,0.0,1.0,0.0,8.53,0.7048528903785356,0.04038534592307278,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Availability Heuristic
251,1502.0,257.0,LR,w/ XAI,1.0,48.77,1.0,Height,numeric,8.2,6.4,-1.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,2.0,2.0,a2,2.16,1.0,0.0,1.0,0.0,4.8844,1.3139693694246672,0.509301002319779,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Node Threshold Crossing
251,1503.0,34.0,LR,w/o XAI,0.0,29.638,4.0,Cap Diameter,numeric,5.0,0.97,-4.03,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,4.0,a4,-3.04,0.0,0.0,0.0,0.0,-3.04,1.9073628574408437,0.000568220560492749,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Availability Heuristic
251,1504.0,141.0,LR,w/ XAI,1.0,49.568,1.0,Height,numeric,4.3,4.1,-0.2,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,2.0,2.0,a2,6.549999999999999,0.0,1.0,0.0,1.0,-0.9243999999999994,1.3139693694246672,0.1380838175849747,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Node Threshold Crossing
251,1505.0,116.0,DT,w/ XAI,1.0,32.1,1.0,Height,numeric,4.5,3.3,-1.2,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,2.0,a2,11.01,0.0,1.0,0.0,1.0,-1.1843999999999992,1.0316533536171475,0.057110385624542216,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Availability Heuristic
251,1506.0,388.0,DT,w/ XAI,0.0,31.756,2.0,Width,numeric,15.0,13.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,2.0,2.0,a2,-3.75,0.0,0.0,1.0,1.0,-3.75,0.31469888099490145,0.11540701166274762,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Node Threshold Crossing
251,1507.0,219.0,DT,w/o XAI,1.0,10.267,2.0,Width,numeric,13.0,14.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,2.0,a2,-1.370000000000001,1.0,0.0,1.0,0.0,-1.370000000000001,0.7048528903785356,0.135455905093178,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Availability Heuristic
251,1508.0,105.0,DT,w/ XAI,1.0,24.135,2.0,Width,numeric,13.0,11.0,-2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,2.0,a2,1.9600000000000009,0.0,1.0,0.0,1.0,1.9600000000000009,0.31469888099490145,0.18687161566476543,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Node Threshold Crossing
251,1509.0,39.0,DT,w/o XAI,0.0,49.368,4.0,Cap Diameter,numeric,1.4,4.0,2.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,2.0,a2,10.85,0.0,0.0,0.0,0.0,2.57,1.9073628574408437,0.05711273142763527,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Availability Heuristic
251,1510.0,331.0,DT,w/o XAI,0.0,42.877,2.0,Width,numeric,31.0,13.0,-18.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,2.0,a2,-19.26,1.0,1.0,1.0,1.0,-19.26,0.7048528903785356,0.09956191846773009,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Availability Heuristic
251,1511.0,90.0,DT,w/ XAI,1.0,34.576,4.0,Cap Diameter,numeric,3.6,3.0,-0.6,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,4.0,a4,-1.6500000000000001,0.0,1.0,0.0,1.0,-1.6500000000000001,0.31469888099490145,0.11648521490101606,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Node Threshold Crossing
251,1512.0,179.0,DT,w/o XAI,1.0,24.056,2.0,Width,numeric,4.9,14.0,9.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,1.0,a1,-3.4143999999999997,1.0,0.0,1.0,0.0,8.57,0.7048528903785356,0.041678822918584386,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Availability Heuristic
251,1513.0,311.0,DT,w/o XAI,1.0,21.154,2.0,Width,numeric,15.0,13.0,-2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,1.0,a1,-5.6244000000000005,1.0,0.0,1.0,0.0,-3.3200000000000003,0.7048528903785356,0.10150213396099755,-0.005303862362852296,0.058817393109113575,0.00778385585527704,0.8330008346578959,0.10844193833576177,8.94859827924113,-0.005303862362852296,0.058817393109113575,0.00778385585527704,2.0,Availability Heuristic
