participantId,trialId,block,trialWithinBlock,withinCondition,xai_method,xai_type,dataId,instanceId,phase,phaseTrialId,ai_prediction,tested_w_xai
103,2,1,2,single_condition,integrated_gradients,none,wine_quality,919,training,2,1,
103,3,1,3,single_condition,integrated_gradients,none,wine_quality,1305,training,3,0,
103,4,1,4,single_condition,integrated_gradients,none,wine_quality,492,training,4,1,
103,5,1,1,single_condition,integrated_gradients,none,wine_quality,588,testing,1,1,True
103,6,1,2,single_condition,integrated_gradients,none,wine_quality,1437,testing,2,0,False
103,7,1,3,single_condition,integrated_gradients,none,wine_quality,877,testing,3,0,True
103,8,1,4,single_condition,integrated_gradients,none,wine_quality,1344,testing,4,0,True
103,9,1,5,single_condition,integrated_gradients,none,wine_quality,1590,testing,5,1,False
103,10,1,6,single_condition,integrated_gradients,none,wine_quality,947,testing,6,1,False
104,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,1066,training,1,1,
104,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,233,training,2,0,
104,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,585,training,3,0,
104,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,346,training,4,1,
104,5,1,1,single_condition,integrated_gradients,attribution,wine_quality,646,testing,1,0,True
104,6,1,2,single_condition,integrated_gradients,attribution,wine_quality,1172,testing,2,1,False
104,7,1,3,single_condition,integrated_gradients,attribution,wine_quality,505,testing,3,1,False
104,8,1,4,single_condition,integrated_gradients,attribution,wine_quality,231,testing,4,0,True
104,9,1,5,single_condition,integrated_gradients,attribution,wine_quality,491,testing,5,1,False
104,10,1,6,single_condition,integrated_gradients,attribution,wine_quality,909,testing,6,0,True
105,1,1,1,single_condition,integrated_gradients,importance,wine_quality,541,training,1,0,
105,2,1,2,single_condition,integrated_gradients,importance,wine_quality,1463,training,2,0,
105,3,1,3,single_condition,integrated_gradients,importance,wine_quality,128,training,3,1,
105,4,1,4,single_condition,integrated_gradients,importance,wine_quality,919,training,4,1,
105,5,1,1,single_condition,integrated_gradients,importance,wine_quality,1437,testing,1,0,True
105,6,1,2,single_condition,integrated_gradients,importance,wine_quality,377,testing,2,1,False
105,7,1,3,single_condition,integrated_gradients,importance,wine_quality,1512,testing,3,0,True
105,8,1,4,single_condition,integrated_gradients,importance,wine_quality,1365,testing,4,0,False
105,9,1,5,single_condition,integrated_gradients,importance,wine_quality,928,testing,5,1,True
105,10,1,6,single_condition,integrated_gradients,importance,wine_quality,1267,testing,6,1,False
106,1,1,1,single_condition,input_gradients,none,wine_quality,884,training,1,0,
106,2,1,2,single_condition,input_gradients,none,wine_quality,384,training,2,0,
106,3,1,3,single_condition,input_gradients,none,wine_quality,375,training,3,1,
106,4,1,4,single_condition,input_gradients,none,wine_quality,369,training,4,1,
106,5,1,1,single_condition,input_gradients,none,wine_quality,344,testing,1,1,False
106,6,1,2,single_condition,input_gradients,none,wine_quality,163,testing,2,0,True
106,7,1,3,single_condition,input_gradients,none,wine_quality,1132,testing,3,1,True
106,8,1,4,single_condition,input_gradients,none,wine_quality,1018,testing,4,0,True
106,9,1,5,single_condition,input_gradients,none,wine_quality,940,testing,5,1,False
106,10,1,6,single_condition,input_gradients,none,wine_quality,660,testing,6,0,False
107,1,1,1,single_condition,input_gradients,attribution,wine_quality,1561,training,1,0,
107,2,1,2,single_condition,input_gradients,attribution,wine_quality,430,training,2,1,
107,3,1,3,single_condition,input_gradients,attribution,wine_quality,1072,training,3,0,
107,4,1,4,single_condition,input_gradients,attribution,wine_quality,1006,training,4,1,
107,5,1,1,single_condition,input_gradients,attribution,wine_quality,1405,testing,1,1,True
107,6,1,2,single_condition,input_gradients,attribution,wine_quality,1170,testing,2,0,False
107,7,1,3,single_condition,input_gradients,attribution,wine_quality,1524,testing,3,0,False
107,8,1,4,single_condition,input_gradients,attribution,wine_quality,928,testing,4,1,False
107,9,1,5,single_condition,input_gradients,attribution,wine_quality,377,testing,5,1,True
107,10,1,6,single_condition,input_gradients,attribution,wine_quality,1275,testing,6,0,True
108,1,1,1,single_condition,input_gradients,importance,wine_quality,946,training,1,1,
108,2,1,2,single_condition,input_gradients,importance,wine_quality,55,training,2,0,
108,3,1,3,single_condition,input_gradients,importance,wine_quality,1223,training,3,1,
108,4,1,4,single_condition,input_gradients,importance,wine_quality,78,training,4,0,
108,5,1,1,single_condition,input_gradients,importance,wine_quality,999,testing,1,0,True
108,6,1,2,single_condition,input_gradients,importance,wine_quality,1590,testing,2,1,False
108,7,1,3,single_condition,input_gradients,importance,wine_quality,166,testing,3,0,True
108,8,1,4,single_condition,input_gradients,importance,wine_quality,1365,testing,4,0,False
108,9,1,5,single_condition,input_gradients,importance,wine_quality,960,testing,5,1,False
108,10,1,6,single_condition,input_gradients,importance,wine_quality,1136,testing,6,1,True
109,1,1,1,single_condition,lime,none,wine_quality,477,training,1,1,
109,2,1,2,single_condition,lime,none,wine_quality,709,training,2,0,
109,3,1,3,single_condition,lime,none,wine_quality,221,training,3,0,
109,4,1,4,single_condition,lime,none,wine_quality,1053,training,4,1,
109,5,1,1,single_condition,lime,none,wine_quality,1016,testing,1,1,True
109,6,1,2,single_condition,lime,none,wine_quality,267,testing,2,1,True
109,7,1,3,single_condition,lime,none,wine_quality,568,testing,3,0,False
109,8,1,4,single_condition,lime,none,wine_quality,819,testing,4,0,False
109,9,1,5,single_condition,lime,none,wine_quality,505,testing,5,1,False
109,10,1,6,single_condition,lime,none,wine_quality,930,testing,6,0,True
110,1,1,1,single_condition,lime,attribution,wine_quality,374,training,1,0,
110,2,1,2,single_condition,lime,attribution,wine_quality,1584,training,2,1,
110,3,1,3,single_condition,lime,attribution,wine_quality,773,training,3,0,
110,4,1,4,single_condition,lime,attribution,wine_quality,326,training,4,1,
110,5,1,1,single_condition,lime,attribution,wine_quality,961,testing,1,0,False
110,6,1,2,single_condition,lime,attribution,wine_quality,940,testing,2,1,True
110,7,1,3,single_condition,lime,attribution,wine_quality,1218,testing,3,0,True
110,8,1,4,single_condition,lime,attribution,wine_quality,461,testing,4,0,False
110,9,1,5,single_condition,lime,attribution,wine_quality,377,testing,5,1,False
110,10,1,6,single_condition,lime,attribution,wine_quality,1371,testing,6,1,True
111,1,1,1,single_condition,lime,importance,wine_quality,53,training,1,0,
111,2,1,2,single_condition,lime,importance,wine_quality,922,training,2,1,
111,3,1,3,single_condition,lime,importance,wine_quality,990,training,3,0,
111,4,1,4,single_condition,lime,importance,wine_quality,1006,training,4,1,
111,5,1,1,single_condition,lime,importance,wine_quality,1070,testing,1,1,True
111,6,1,2,single_condition,lime,importance,wine_quality,166,testing,2,0,True
111,7,1,3,single_condition,lime,importance,wine_quality,1319,testing,3,0,False
111,8,1,4,single_condition,lime,importance,wine_quality,1045,testing,4,0,False
111,9,1,5,single_condition,lime,importance,wine_quality,964,testing,5,1,False
111,10,1,6,single_condition,lime,importance,wine_quality,875,testing,6,1,True
112,1,1,1,single_condition,shap,none,wine_quality,1138,training,1,0,
112,2,1,2,single_condition,shap,none,wine_quality,802,training,2,1,
112,3,1,3,single_condition,shap,none,wine_quality,1585,training,3,1,
112,4,1,4,single_condition,shap,none,wine_quality,464,training,4,0,
112,5,1,1,single_condition,shap,none,wine_quality,382,testing,1,0,False
112,6,1,2,single_condition,shap,none,wine_quality,1070,testing,2,1,True
112,7,1,3,single_condition,shap,none,wine_quality,1371,testing,3,1,False
112,8,1,4,single_condition,shap,none,wine_quality,950,testing,4,1,True
112,9,1,5,single_condition,shap,none,wine_quality,810,testing,5,0,True
112,10,1,6,single_condition,shap,none,wine_quality,981,testing,6,0,False
113,1,1,1,single_condition,shap,attribution,wine_quality,669,training,1,0,
113,2,1,2,single_condition,shap,attribution,wine_quality,683,training,2,0,
113,3,1,3,single_condition,shap,attribution,wine_quality,128,training,3,1,
113,4,1,4,single_condition,shap,attribution,wine_quality,518,training,4,1,
113,5,1,1,single_condition,shap,attribution,wine_quality,1016,testing,1,1,True
113,6,1,2,single_condition,shap,attribution,wine_quality,507,testing,2,0,False
113,7,1,3,single_condition,shap,attribution,wine_quality,928,testing,3,1,False
113,8,1,4,single_condition,shap,attribution,wine_quality,237,testing,4,0,False
113,9,1,5,single_condition,shap,attribution,wine_quality,939,testing,5,0,True
113,10,1,6,single_condition,shap,attribution,wine_quality,940,testing,6,1,True
114,1,1,1,single_condition,shap,importance,wine_quality,125,training,1,0,
114,2,1,2,single_condition,shap,importance,wine_quality,1339,training,2,0,
114,3,1,3,single_condition,shap,importance,wine_quality,357,training,3,1,
114,4,1,4,single_condition,shap,importance,wine_quality,874,training,4,1,
114,5,1,1,single_condition,shap,importance,wine_quality,1132,testing,1,1,True
114,6,1,2,single_condition,shap,importance,wine_quality,1172,testing,2,1,True
114,7,1,3,single_condition,shap,importance,wine_quality,505,testing,3,1,False
114,8,1,4,single_condition,shap,importance,wine_quality,1128,testing,4,0,True
114,9,1,5,single_condition,shap,importance,wine_quality,40,testing,5,0,False
114,10,1,6,single_condition,shap,importance,wine_quality,470,testing,6,0,False
115,1,1,1,single_condition,integrated_gradients,none,wine_quality,938,training,1,1,
115,2,1,2,single_condition,integrated_gradients,none,wine_quality,1063,training,2,1,
115,3,1,3,single_condition,integrated_gradients,none,wine_quality,1153,training,3,0,
115,4,1,4,single_condition,integrated_gradients,none,wine_quality,353,training,4,0,
115,5,1,1,single_condition,integrated_gradients,none,wine_quality,1132,testing,1,1,False
115,6,1,2,single_condition,integrated_gradients,none,wine_quality,928,testing,2,1,True
115,7,1,3,single_condition,integrated_gradients,none,wine_quality,1322,testing,3,0,False
115,8,1,4,single_condition,integrated_gradients,none,wine_quality,960,testing,4,1,True
115,9,1,5,single_condition,integrated_gradients,none,wine_quality,1205,testing,5,0,True
115,10,1,6,single_condition,integrated_gradients,none,wine_quality,906,testing,6,0,False
116,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,837,training,1,1,
116,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,1162,training,2,1,
116,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,693,training,3,0,
116,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,747,training,4,0,
116,5,1,1,single_condition,integrated_gradients,attribution,wine_quality,540,testing,1,0,True
116,6,1,2,single_condition,integrated_gradients,attribution,wine_quality,1172,testing,2,1,False
116,7,1,3,single_condition,integrated_gradients,attribution,wine_quality,1120,testing,3,1,True
116,8,1,4,single_condition,integrated_gradients,attribution,wine_quality,1095,testing,4,0,False
116,9,1,5,single_condition,integrated_gradients,attribution,wine_quality,532,testing,5,0,True
116,10,1,6,single_condition,integrated_gradients,attribution,wine_quality,1107,testing,6,1,False
117,1,1,1,single_condition,integrated_gradients,importance,wine_quality,1298,training,1,0,
117,2,1,2,single_condition,integrated_gradients,importance,wine_quality,357,training,2,1,
117,3,1,3,single_condition,integrated_gradients,importance,wine_quality,1219,training,3,1,
117,4,1,4,single_condition,integrated_gradients,importance,wine_quality,1484,training,4,0,
117,5,1,1,single_condition,integrated_gradients,importance,wine_quality,964,testing,1,1,False
117,6,1,2,single_condition,integrated_gradients,importance,wine_quality,1389,testing,2,0,True
117,7,1,3,single_condition,integrated_gradients,importance,wine_quality,382,testing,3,0,False
117,8,1,4,single_condition,integrated_gradients,importance,wine_quality,267,testing,4,1,True
117,9,1,5,single_condition,integrated_gradients,importance,wine_quality,1502,testing,5,0,True
117,10,1,6,single_condition,integrated_gradients,importance,wine_quality,882,testing,6,1,False
118,1,1,1,single_condition,input_gradients,none,wine_quality,859,training,1,0,
118,2,1,2,single_condition,input_gradients,none,wine_quality,866,training,2,1,
118,3,1,3,single_condition,input_gradients,none,wine_quality,927,training,3,0,
118,4,1,4,single_condition,input_gradients,none,wine_quality,210,training,4,1,
118,5,1,1,single_condition,input_gradients,none,wine_quality,820,testing,1,0,False
118,6,1,2,single_condition,input_gradients,none,wine_quality,1424,testing,2,0,False
118,7,1,3,single_condition,input_gradients,none,wine_quality,1251,testing,3,0,False
118,8,1,4,single_condition,input_gradients,none,wine_quality,960,testing,4,1,True
118,9,1,5,single_condition,input_gradients,none,wine_quality,1070,testing,5,1,True
118,10,1,6,single_condition,input_gradients,none,wine_quality,377,testing,6,1,True
119,1,1,1,single_condition,input_gradients,attribution,wine_quality,358,training,1,1,
119,2,1,2,single_condition,input_gradients,attribution,wine_quality,1241,training,2,0,
119,3,1,3,single_condition,input_gradients,attribution,wine_quality,77,training,3,0,
119,4,1,4,single_condition,input_gradients,attribution,wine_quality,516,training,4,1,
119,5,1,1,single_condition,input_gradients,attribution,wine_quality,1061,testing,1,1,True
119,6,1,2,single_condition,input_gradients,attribution,wine_quality,982,testing,2,1,False
119,7,1,3,single_condition,input_gradients,attribution,wine_quality,1107,testing,3,1,True
119,8,1,4,single_condition,input_gradients,attribution,wine_quality,1547,testing,4,0,False
119,9,1,5,single_condition,input_gradients,attribution,wine_quality,1060,testing,5,0,True
119,10,1,6,single_condition,input_gradients,attribution,wine_quality,160,testing,6,0,False
120,1,1,1,single_condition,input_gradients,importance,wine_quality,320,training,1,0,
120,2,1,2,single_condition,input_gradients,importance,wine_quality,949,training,2,1,
120,3,1,3,single_condition,input_gradients,importance,wine_quality,281,training,3,0,
120,4,1,4,single_condition,input_gradients,importance,wine_quality,357,training,4,1,
120,5,1,1,single_condition,input_gradients,importance,wine_quality,1132,testing,1,1,True
120,6,1,2,single_condition,input_gradients,importance,wine_quality,928,testing,2,1,False
