counterfactual_accuracy,participantId,trialId,block,trialWithinBlock,withinCondition,xai_type,dataId,instanceId,phase,phaseTrialId,shown_xai_type,tested_w_xai,step,condition_name,explanation_type,selected_strategy,ai_prediction,agent_prediction,cognitive_correct_vs_ai,prob_correct,pred_time
1,21,8,1,8,single_condition,hybrid,wine_quality,5,training,8,decision_tree,,7,hybrid,dt,dt_traversal,1,1,True,0.75,15.931322408342053
1,21,9,1,9,single_condition,hybrid,wine_quality,6,training,9,logistic_regression,,8,hybrid,lr,dt_traversal,0,0,True,0.6875,9.81712631155184
1,21,10,1,10,single_condition,hybrid,wine_quality,4,training,10,logistic_regression,,9,hybrid,lr,dt_traversal,0,0,True,0.71875,10.570387794420192
1,21,11,1,1,single_condition,hybrid,wine_quality,12,testing,1,logistic_regression,False,10,hybrid,none,dt_traversal,1,1,True,0.8125,10.476637794420192
1,21,12,1,2,single_condition,hybrid,wine_quality,19,testing,2,decision_tree,False,11,hybrid,none,dt_traversal,0,0,True,0.6875,10.240632052986017
1,21,13,1,3,single_condition,hybrid,wine_quality,10,testing,3,logistic_regression,False,12,hybrid,none,dt_traversal,1,1,True,0.65625,8.609109087249317
1,21,14,1,4,single_condition,hybrid,wine_quality,16,testing,4,decision_tree,True,13,hybrid,dt,dt_traversal,0,0,True,0.9375,23.086559089669713
1,21,15,1,5,single_condition,hybrid,wine_quality,17,testing,5,logistic_regression,False,14,hybrid,none,dt_traversal,0,0,True,0.5625,7.401091862946793
0,21,16,1,6,single_condition,hybrid,wine_quality,22,testing,6,logistic_regression,True,15,hybrid,lr,dt_traversal,1,0,False,0.28125,8.185603345815142
1,21,17,1,7,single_condition,hybrid,wine_quality,18,testing,7,decision_tree,True,16,hybrid,dt,dt_traversal,1,1,True,0.8125,15.931322408342053
0,21,18,1,8,single_condition,hybrid,wine_quality,28,testing,8,decision_tree,True,17,hybrid,dt,dt_traversal,1,0,False,0.375,12.842126311551837
1,21,19,1,9,single_condition,hybrid,wine_quality,15,testing,9,decision_tree,True,18,hybrid,dt,dt_traversal,1,1,True,1.0,23.086559089669713
1,21,20,1,10,single_condition,hybrid,wine_quality,26,testing,10,decision_tree,True,19,hybrid,dt,dt_traversal,1,1,True,0.5625,12.552183725893588
1,21,21,1,11,single_condition,hybrid,wine_quality,11,testing,11,decision_tree,True,20,hybrid,dt,dt_traversal,1,1,True,0.625,28.003279544834864
0,21,22,1,12,single_condition,hybrid,wine_quality,13,testing,12,logistic_regression,True,21,hybrid,lr,dt_traversal,0,1,False,0.4375,5.945139476903047
1,21,23,1,13,single_condition,hybrid,wine_quality,29,testing,13,decision_tree,True,22,hybrid,dt,dt_traversal,0,0,True,0.75,12.552183725893588
1,21,24,1,14,single_condition,hybrid,wine_quality,25,testing,14,logistic_regression,False,23,hybrid,none,dt_traversal,0,0,True,0.5,3.541034448605047
0,21,25,1,15,single_condition,hybrid,wine_quality,14,testing,15,logistic_regression,False,24,hybrid,none,dt_traversal,0,1,False,0.46875,5.047557414341745
1,21,26,1,16,single_condition,hybrid,wine_quality,24,testing,16,logistic_regression,False,25,hybrid,none,dt_traversal,1,1,True,0.5625,6.506072184589632
1,21,27,1,17,single_condition,hybrid,wine_quality,21,testing,17,decision_tree,False,26,hybrid,none,dt_traversal,0,0,True,0.53125,9.032614828683492
1,21,28,1,18,single_condition,hybrid,wine_quality,20,testing,18,decision_tree,True,27,hybrid,dt,dt_traversal,1,1,True,1.0,22.25240955259117
1,21,29,1,19,single_condition,hybrid,wine_quality,27,testing,19,logistic_regression,False,28,hybrid,none,dt_traversal,1,1,True,0.53125,6.286824638644269
1,21,30,1,20,single_condition,hybrid,wine_quality,23,testing,20,logistic_regression,False,29,hybrid,none,dt_traversal,0,0,True,0.5,4.514127446138107
0,22,1,1,1,single_condition,decision_tree,wine_quality,3,training,1,decision_tree,,0,decision_tree,dt,dt_traversal,1,0,False,0.1875,15.931322408342053
1,22,2,1,2,single_condition,decision_tree,wine_quality,2,training,2,decision_tree,,1,decision_tree,dt,dt_traversal,0,0,True,0.8125,15.931322408342053
1,22,3,1,3,single_condition,decision_tree,wine_quality,7,training,3,decision_tree,,2,decision_tree,dt,dt_traversal,1,1,True,0.625,12.552183725893588
1,22,4,1,4,single_condition,decision_tree,wine_quality,8,training,4,decision_tree,,3,decision_tree,dt,dt_traversal,1,1,True,0.9375,15.931322408342053
1,22,5,1,5,single_condition,decision_tree,wine_quality,9,training,5,decision_tree,,4,decision_tree,dt,dt_traversal,1,1,True,0.75,15.931322408342053
1,22,6,1,6,single_condition,decision_tree,wine_quality,6,training,6,decision_tree,,5,decision_tree,dt,dt_traversal,0,0,True,0.9375,23.086559089669713
1,22,7,1,7,single_condition,decision_tree,wine_quality,4,training,7,decision_tree,,6,decision_tree,dt,dt_traversal,0,0,True,0.9375,23.086559089669713
0,22,8,1,8,single_condition,decision_tree,wine_quality,0,training,8,decision_tree,,7,decision_tree,dt,dt_traversal,1,0,False,0.0625,23.086559089669713
1,22,9,1,9,single_condition,decision_tree,wine_quality,5,training,9,decision_tree,,8,decision_tree,dt,dt_traversal,1,1,True,0.875,15.931322408342053
1,22,10,1,10,single_condition,decision_tree,wine_quality,1,training,10,decision_tree,,9,decision_tree,dt,dt_traversal,0,0,True,0.75,12.552183725893588
1,22,11,1,1,single_condition,decision_tree,wine_quality,16,testing,1,decision_tree,True,10,decision_tree,dt,dt_traversal,0,0,True,1.0,23.086559089669713
1,22,12,1,2,single_condition,decision_tree,wine_quality,21,testing,2,decision_tree,False,11,decision_tree,none,dt_traversal,0,0,True,0.53125,3.134784448605047
1,22,13,1,3,single_condition,decision_tree,wine_quality,18,testing,3,decision_tree,True,12,decision_tree,dt,dt_traversal,1,1,True,0.875,15.931322408342053
0,22,14,1,4,single_condition,decision_tree,wine_quality,26,testing,4,decision_tree,False,13,decision_tree,none,dt_traversal,1,0,False,0.46875,5.408563155775921
1,22,15,1,5,single_condition,decision_tree,wine_quality,12,testing,5,decision_tree,True,14,decision_tree,dt,dt_traversal,1,1,True,0.875,23.086559089669713
0,22,16,1,6,single_condition,decision_tree,wine_quality,24,testing,6,decision_tree,False,15,decision_tree,none,dt_traversal,1,0,False,0.46875,6.946336121512617
0,22,17,1,7,single_condition,decision_tree,wine_quality,11,testing,7,decision_tree,False,16,decision_tree,none,dt_traversal,1,0,False,0.4375,7.100330380078445
1,22,18,1,8,single_condition,decision_tree,wine_quality,15,testing,8,decision_tree,True,17,decision_tree,dt,dt_traversal,1,1,True,0.9375,15.931322408342053
0,22,19,1,9,single_condition,decision_tree,wine_quality,22,testing,9,decision_tree,False,18,decision_tree,none,dt_traversal,1,0,False,0.34375,8.577859087249319
1,22,20,1,10,single_condition,decision_tree,wine_quality,20,testing,10,decision_tree,True,19,decision_tree,dt,dt_traversal,1,1,True,0.9375,28.003279544834864
1,22,21,1,11,single_condition,decision_tree,wine_quality,17,testing,11,decision_tree,True,20,decision_tree,dt,dt_traversal,0,0,True,0.75,12.552183725893588
1,22,22,1,12,single_condition,decision_tree,wine_quality,29,testing,12,decision_tree,False,21,decision_tree,none,dt_traversal,0,0,True,0.75,9.75462631155184
0,22,23,1,13,single_condition,decision_tree,wine_quality,28,testing,13,decision_tree,True,22,decision_tree,dt,dt_traversal,1,0,False,0.3125,27.695984516387043
1,22,24,1,14,single_condition,decision_tree,wine_quality,10,testing,14,decision_tree,False,23,decision_tree,none,dt_traversal,1,1,True,0.65625,7.008836121512618
1,22,25,1,15,single_condition,decision_tree,wine_quality,23,testing,15,decision_tree,False,24,decision_tree,none,dt_traversal,0,0,True,0.5625,4.7540481230597536
1,22,26,1,16,single_condition,decision_tree,wine_quality,13,testing,16,decision_tree,True,25,decision_tree,dt,dt_traversal,0,0,True,0.875,23.393854118117535
1,22,27,1,17,single_condition,decision_tree,wine_quality,25,testing,17,decision_tree,True,26,decision_tree,dt,dt_traversal,0,0,True,0.875,12.552183725893588
1,22,28,1,18,single_condition,decision_tree,wine_quality,14,testing,18,decision_tree,False,27,decision_tree,none,dt_traversal,0,0,True,0.59375,5.630060153824693
1,22,29,1,19,single_condition,decision_tree,wine_quality,19,testing,19,decision_tree,False,28,decision_tree,none,dt_traversal,0,0,True,0.5,4.211706769216462
1,22,30,1,20,single_condition,decision_tree,wine_quality,27,testing,20,decision_tree,True,29,decision_tree,dt,dt_traversal,1,1,True,0.9375,15.931322408342053
0,23,1,1,1,single_condition,logistic_regression,wine_quality,4,training,1,logistic_regression,,0,linear_regression,lr,lr_heuristic,0,1,False,0.4387271875848844,4.778296532504468
1,23,2,1,2,single_condition,logistic_regression,wine_quality,5,training,2,logistic_regression,,1,linear_regression,lr,lr_heuristic,1,1,True,0.8130097984792725,4.795260900177862
1,23,3,1,3,single_condition,logistic_regression,wine_quality,8,training,3,logistic_regression,,2,linear_regression,lr,lr_heuristic,1,1,True,0.6411706442401255,3.369862262008974
1,23,4,1,4,single_condition,logistic_regression,wine_quality,7,training,4,logistic_regression,,3,linear_regression,lr,lr_heuristic,1,1,True,0.8628187973318184,3.1949977124959767
0,23,5,1,5,single_condition,logistic_regression,wine_quality,6,training,5,logistic_regression,,4,linear_regression,lr,lr_heuristic,0,1,False,0.07932740409409744,4.56121278642464
1,23,6,1,6,single_condition,logistic_regression,wine_quality,2,training,6,logistic_regression,,5,linear_regression,lr,lr_heuristic,0,0,True,0.7459186175195857,3.090207024240895
0,23,7,1,7,single_condition,logistic_regression,wine_quality,9,training,7,logistic_regression,,6,linear_regression,lr,lr_heuristic,1,0,False,0.2520099187426562,3.391211427210675
1,23,8,1,8,single_condition,logistic_regression,wine_quality,1,training,8,logistic_regression,,7,linear_regression,lr,lr_heuristic,0,0,True,0.6049137895233615,3.2156531160942317
1,23,9,1,9,single_condition,logistic_regression,wine_quality,3,training,9,logistic_regression,,8,linear_regression,lr,lr_heuristic,1,1,True,0.5271435681480114,3.428995621697547
0,23,10,1,10,single_condition,logistic_regression,wine_quality,0,training,10,logistic_regression,,9,linear_regression,lr,lr_heuristic,1,0,False,0.4665200737550437,3.4198721127832545
1,23,11,1,1,single_condition,logistic_regression,wine_quality,18,testing,1,logistic_regression,True,10,linear_regression,lr,lr_heuristic,1,1,True,0.9640828717529613,3.1487317535470023
1,23,12,1,2,single_condition,logistic_regression,wine_quality,12,testing,2,logistic_regression,False,11,linear_regression,none,lr_heuristic,1,1,True,0.8371039262030979,3.2704683636083134
1,23,13,1,3,single_condition,logistic_regression,wine_quality,16,testing,3,logistic_regression,False,12,linear_regression,none,lr_calculation,0,0,True,0.5462327688968844,5.826999982731906
1,23,14,1,4,single_condition,logistic_regression,wine_quality,17,testing,4,logistic_regression,True,13,linear_regression,lr,lr_calculation,0,0,True,0.5085269865019568,4.9398603869335425
1,23,15,1,5,single_condition,logistic_regression,wine_quality,20,testing,5,logistic_regression,True,14,linear_regression,lr,lr_heuristic,1,1,True,0.5238534819409306,3.4445664718955546
1,23,16,1,6,single_condition,logistic_regression,wine_quality,22,testing,6,logistic_regression,True,15,linear_regression,lr,lr_heuristic,1,1,True,0.9413381165646381,3.205865123142521
1,23,17,1,7,single_condition,logistic_regression,wine_quality,15,testing,7,logistic_regression,False,16,linear_regression,none,lr_calculation,1,1,True,0.508582217267148,5.831465550661939
1,23,18,1,8,single_condition,logistic_regression,wine_quality,14,testing,8,logistic_regression,True,17,linear_regression,lr,lr_calculation,0,0,True,0.7429971593323715,6.818440971665233
1,23,19,1,9,single_condition,logistic_regression,wine_quality,21,testing,9,logistic_regression,False,18,linear_regression,none,lr_calculation,0,0,True,0.5084296803414274,5.935244377197627
1,23,20,1,10,single_condition,logistic_regression,wine_quality,13,testing,10,logistic_regression,True,19,linear_regression,lr,lr_calculation,0,0,True,0.7003626133303285,6.859310265222289
1,23,21,1,11,single_condition,logistic_regression,wine_quality,11,testing,11,logistic_regression,False,20,linear_regression,none,lr_calculation,1,1,True,0.57124292658788,5.927951335266105
1,23,22,1,12,single_condition,logistic_regression,wine_quality,26,testing,12,logistic_regression,False,21,linear_regression,none,lr_calculation,1,1,True,0.6681324953829701,5.862566134561652
1,23,23,1,13,single_condition,logistic_regression,wine_quality,10,testing,13,logistic_regression,True,22,linear_regression,lr,lr_calculation,1,1,True,0.6489841746708832,4.896324323013801
1,23,24,1,14,single_condition,logistic_regression,wine_quality,28,testing,14,logistic_regression,False,23,linear_regression,none,lr_calculation,1,1,True,0.6590535525820611,5.886009924149986
1,23,25,1,15,single_condition,logistic_regression,wine_quality,25,testing,15,logistic_regression,False,24,linear_regression,none,lr_calculation,0,0,True,0.54258406750152,5.845593563955708
1,23,26,1,16,single_condition,logistic_regression,wine_quality,27,testing,16,logistic_regression,True,25,linear_regression,lr,lr_calculation,1,1,True,0.6489841746708832,4.896324323013801
1,23,27,1,17,single_condition,logistic_regression,wine_quality,23,testing,17,logistic_regression,True,26,linear_regression,lr,lr_calculation,0,0,True,0.5522695261258133,4.934738986343357
1,23,28,1,18,single_condition,logistic_regression,wine_quality,19,testing,18,logistic_regression,True,27,linear_regression,lr,lr_calculation,0,0,True,0.7242617874296169,6.837627167878732
0,23,29,1,19,single_condition,logistic_regression,wine_quality,29,testing,19,logistic_regression,False,28,linear_regression,none,lr_calculation,0,1,False,0.34533410498448514,5.7865585243625555
1,23,30,1,20,single_condition,logistic_regression,wine_quality,24,testing,20,logistic_regression,False,29,linear_regression,none,lr_calculation,1,1,True,0.6489841746708832,5.896324323013801
0,24,1,1,1,single_condition,hybrid,wine_quality,7,training,1,logistic_regression,,0,hybrid,lr,dt_traversal,1,0,False,0.5,10.677461661492682
1,24,2,1,2,single_condition,hybrid,wine_quality,1,training,2,decision_tree,,1,hybrid,dt,dt_traversal,0,0,True,0.6875,15.931322408342053
0,24,3,1,3,single_condition,hybrid,wine_quality,0,training,3,logistic_regression,,2,hybrid,lr,dt_traversal,1,0,False,0.375,11.198649277288538
1,24,4,1,4,single_condition,hybrid,wine_quality,9,training,4,decision_tree,,3,hybrid,dt,lr_heuristic,1,1,True,0.9168217200958313,3.2303009508743328
1,24,5,1,5,single_condition,hybrid,wine_quality,6,training,5,logistic_regression,,4,hybrid,lr,dt_traversal,0,0,True,0.6875,8.111925569197863
1,24,6,1,6,single_condition,hybrid,wine_quality,4,training,6,decision_tree,,5,hybrid,dt,dt_traversal,0,0,True,0.875,23.086559089669713
1,24,7,1,7,single_condition,hybrid,wine_quality,5,training,7,decision_tree,,6,hybrid,dt,dt_traversal,1,1,True,0.9375,23.086559089669713
1,24,8,1,8,single_condition,hybrid,wine_quality,2,training,8,decision_tree,,7,hybrid,dt,dt_traversal,0,0,True,0.875,23.086559089669713
1,24,9,1,9,single_condition,hybrid,wine_quality,8,training,9,logistic_regression,,8,hybrid,lr,dt_traversal,1,1,True,0.5625,8.640359087249315
1,24,10,1,10,single_condition,hybrid,wine_quality,3,training,10,logistic_regression,,9,hybrid,lr,dt_traversal,1,1,True,0.53125,10.178132052986014
1,24,11,1,1,single_condition,hybrid,wine_quality,16,testing,1,logistic_regression,True,10,hybrid,lr,dt_traversal,0,0,True,0.65625,10.178132052986014
1,24,12,1,2,single_condition,hybrid,wine_quality,26,testing,2,decision_tree,False,11,hybrid,none,dt_traversal,1,1,True,0.59375,8.185603345815142
1,24,13,1,3,single_condition,hybrid,wine_quality,24,testing,3,decision_tree,True,12,hybrid,dt,dt_traversal,1,1,True,0.875,23.086559089669713
1,24,14,1,4,single_condition,hybrid,wine_quality,15,testing,4,logistic_regression,True,13,hybrid,lr,dt_traversal,1,1,True,0.53125,7.762097604380966
1,24,15,1,5,single_condition,hybrid,wine_quality,22,testing,5,decision_tree,False,14,hybrid,none,lr_calculation,1,1,True,0.6870074995226483,5.788986183494983
0,24,16,1,6,single_condition,hybrid,wine_quality,13,testing,6,logistic_regression,False,15,hybrid,none,lr_calculation,0,1,False,0.4417364360181001,5.852083791101197
1,24,17,1,7,single_condition,hybrid,wine_quality,23,testing,7,logistic_regression,True,16,hybrid,lr,lr_calculation,0,0,True,0.5522695261258133,4.934738986343357
1,24,18,1,8,single_condition,hybrid,wine_quality,28,testing,8,logistic_regression,False,17,hybrid,none,lr_calculation,1,1,True,0.6489841746708832,5.896324323013801
0,24,19,1,9,single_condition,hybrid,wine_quality,21,testing,9,decision_tree,True,18,hybrid,dt,lr_heuristic,0,1,False,0.4703855742123866,3.3722226404027564
1,24,20,1,10,single_condition,hybrid,wine_quality,20,testing,10,decision_tree,True,19,hybrid,dt,lr_heuristic,1,1,True,0.7794683834869187,3.4312265659039007
0,24,21,1,11,single_condition,hybrid,wine_quality,19,testing,11,logistic_regression,False,20,hybrid,none,lr_calculation,0,1,False,0.4870997389046342,5.93463200541354
1,24,22,1,12,single_condition,hybrid,wine_quality,25,testing,12,decision_tree,False,21,hybrid,none,lr_calculation,0,0,True,0.5221891054497896,5.9051241089316475
