forward_accuracy,participantId,trialId,block,trialWithinBlock,withinCondition,xai_method,xai_type,dataId,instanceId,phase,phaseTrialId,ai_prediction,tested_w_xai,step,cognitive_model_strategy,feature_values,explanation,response,agent_prediction,pred_time,cognitive_correct_vs_ai,feedback_time
1,66,8,1,4,single_condition,shap,importance,wine_quality,1120,testing,4,1,True,infer_with_explanation,ImportanceCategorization,"[1.1818181276321411, 0.54347825050354, 0.059347182512283325, 0.4736842215061188, 0.27450981736183167]","[1.0, 0.3205313054805484, 0.19241530110995125, 0.13857660602522445, 0.07537463028228167]","{1: 0.9027805331594372, 0: 0.09721946684056276}",1,5.0,True,
0,66,9,1,5,single_condition,shap,importance,wine_quality,1555,testing,5,0,True,infer_with_explanation,ImportanceCategorization,"[0.40909090638160706, 0.45652174949645996, 0.1285855621099472, 0.5087719559669495, 0.7450980544090271]","[0.36556943642795264, 0.04200718384789649, 0.5060520388580928, 0.15731587741841116, 1.0]","{1: 0.925544624425679, 0: 0.07445537557432096}",1,5.0,False,
1,66,10,1,6,single_condition,shap,importance,wine_quality,960,testing,6,1,True,infer_with_explanation,ImportanceCategorization,"[0.5757575631141663, 0.8260869383811951, 0.26706230640411377, 0.35087719559669495, 0.19607843458652496]","[0.6604295549281052, 1.0, 0.22302625068088636, 0.22057788551171567, 0.25625292562882257]","{1: 0.7248042536804943, 0: 0.2751957463195058}",1,5.0,True,
0,67,1,1,1,single_condition,integrated_gradients,none,wine_quality,898,training,1,1,,infer_no_explanation,SensitiveFeatures,"[1.0, 0.6521739363670349, 0.31651830673217773, 0.07017543911933899, 0.4901960790157318]",,"{0: 0.5, 1: 0.5}",0,0.1,False,5.0
0,67,2,1,2,single_condition,integrated_gradients,none,wine_quality,309,training,2,0,,infer_no_explanation,SensitiveFeatures,"[0.09090909361839294, 0.1304347813129425, 0.18793274462223053, 0.035087719559669495, 0.686274528503418]",,{1: 1.0},1,0.09999999999999964,False,5.0
0,67,3,1,3,single_condition,integrated_gradients,none,wine_quality,1584,training,3,1,,infer_no_explanation,SensitiveFeatures,"[0.7272727489471436, 0.717391312122345, 0.22749753296375275, 0.08771929889917374, 0.45098039507865906]",,"{1: 0.47945396074810614, 0: 0.5205460392518938}",0,0.09999999999999964,False,5.0
0,67,4,1,4,single_condition,integrated_gradients,none,wine_quality,976,training,4,0,,infer_no_explanation,SensitiveFeatures,"[0.06060606241226196, 0.10869564861059189, 0.6033629775047302, 0.24561403691768646, 0.7450980544090271]",,"{1: 0.6300419268650742, 0: 0.36995807313492585}",1,0.09999999999999964,False,5.0
1,67,5,1,1,single_condition,integrated_gradients,none,wine_quality,1218,testing,1,0,False,infer_no_explanation,SensitiveFeatures,"[0.42424243688583374, 0.47826087474823, 0.1285855621099472, 0.22807016968727112, 0.3529411852359772]",,"{1: 0.48079688564543566, 0: 0.5192031143545642}",0,0.10000000000000142,True,
1,67,6,1,2,single_condition,integrated_gradients,none,wine_quality,928,testing,2,1,True,infer_no_explanation,SensitiveFeatures,"[0.6060606241226196, 0.717391312122345, 0.16815035045146942, 0.35087719559669495, 0.23529411852359772]",,"{1: 0.5317984613422767, 0: 0.46820153865772324}",1,0.10000000000000142,True,
1,67,7,1,3,single_condition,integrated_gradients,none,wine_quality,882,testing,3,1,False,infer_no_explanation,SensitiveFeatures,"[0.8484848737716675, 0.6739130616188049, 0.1483679562807083, 0.07017543911933899, 0.3137255012989044]",,"{1: 0.5619342191453722, 0: 0.43806578085462766}",1,0.10000000000000142,True,
1,67,8,1,4,single_condition,integrated_gradients,none,wine_quality,69,testing,4,1,False,infer_no_explanation,SensitiveFeatures,"[0.39393940567970276, 1.04347825050354, 0.07912957668304443, 0.7631579041481018, 0.5490196347236633]",,"{1: 0.5376865311995048, 0: 0.4623134688004951}",1,0.10000000000000142,True,
1,67,9,1,5,single_condition,integrated_gradients,none,wine_quality,578,testing,5,0,True,infer_no_explanation,SensitiveFeatures,"[0.1818181872367859, 0.28260868787765503, 0.9792284965515137, 0.35087719559669495, 0.45098039507865906]",,"{1: 0.46935864564362395, 0: 0.530641354356376}",0,0.10000000000000142,True,
1,67,10,1,6,single_condition,integrated_gradients,none,wine_quality,1494,testing,6,0,True,infer_no_explanation,SensitiveFeatures,"[0.24242424964904785, 0.5, 0.16815035045146942, 0.07017543911933899, 0.7058823704719543]",,"{1: 0.4889156482897185, 0: 0.5110843517102814}",0,0.10000000000000142,True,
0,68,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,817,training,1,1,,infer_no_explanation,AttributionSum,"[0.8181818127632141, 0.5652173757553101, 0.15825915336608887, 0.035087719559669495, 0.4313725531101227]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,68,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,817,training,1,1,,infer_with_explanation,AttributionSum,"[0.8181818127632141, 0.5652173757553101, 0.15825915336608887, 0.035087719559669495, 0.4313725531101227]","[1.0, 0.5118935825343041, 0.3723855695430345, 0.2965847946473956, 0.09001440978625792]","{0: 0.1806583338508143, 1: 0.8193416661491857}",1,5.0,True,5.0
1,68,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,468,training,2,0,,infer_no_explanation,AttributionSum,"[0.0, 0.32608696818351746, 0.09891197085380554, 0.15789473056793213, 0.21568627655506134]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,68,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,468,training,2,0,,infer_with_explanation,AttributionSum,"[0.0, 0.32608696818351746, 0.09891197085380554, 0.15789473056793213, 0.21568627655506134]","[-1.0, -0.24254988733974495, -0.41442042753568253, -0.07228999849413457, 0.6413499095660026]","{0: 0.5887136197863827, 1: 0.41128638021361724}",0,5.0,True,5.0
0,68,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,1015,training,3,1,,infer_no_explanation,AttributionSum,"[0.6666666865348816, 0.804347813129425, 0.15825915336608887, 0.21052631735801697, 0.0]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,68,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,1015,training,3,1,,infer_with_explanation,AttributionSum,"[0.6666666865348816, 0.804347813129425, 0.15825915336608887, 0.21052631735801697, 0.0]","[0.10682291897525559, 1.0, 0.15824316827535884, 0.09688557266324427, 0.6911198876584683]","{0: 0.15562862076998984, 1: 0.8443713792300102}",1,5.0,True,5.0
1,68,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,266,training,4,0,,infer_no_explanation,AttributionSum,"[0.1818181872367859, 0.54347825050354, 0.4945598542690277, 1.0526316165924072, 1.058823585510254]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,68,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,266,training,4,0,,infer_with_explanation,AttributionSum,"[0.1818181872367859, 0.54347825050354, 0.4945598542690277, 1.0526316165924072, 1.058823585510254]","[-0.4031835779341366, 0.17853475305455252, -0.25988435755102657, -0.6335493710443071, -1.0]","{0: 0.8366552870427068, 1: 0.16334471295729325}",0,5.0,True,5.0
0,68,5,1,1,single_condition,integrated_gradients,attribution,wine_quality,1172,testing,1,1,False,infer_no_explanation,AttributionSum,"[0.939393937587738, 0.5869565010070801, 0.04945598542690277, 0.2631579041481018, 0.4117647111415863]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,68,6,1,2,single_condition,integrated_gradients,attribution,wine_quality,950,testing,2,1,True,infer_with_explanation,AttributionSum,"[0.8181818127632141, 0.6304348111152649, 0.09891197085380554, -0.2631579041481018, 0.686274528503418]","[1.0, 0.5918353383076879, 0.48298774838168645, 0.22067547700143525, -0.23624223413372694]","{0: 0.16912583435830475, 1: 0.8308741656416953}",1,5.0,True,
1,68,7,1,3,single_condition,integrated_gradients,attribution,wine_quality,461,testing,3,0,True,infer_with_explanation,AttributionSum,"[0.03030303120613098, 0.30434781312942505, 0.07912957668304443, 0.6052631735801697, 0.3921568691730499]","[-1.0, -0.5712622945953189, -0.17322287767642672, -0.39033169635831516, 0.08881314456780891]","{0: 0.8279634838914489, 1: 0.1720365161085511}",0,5.0,True,
1,68,8,1,4,single_condition,integrated_gradients,attribution,wine_quality,480,testing,4,0,False,infer_no_explanation,AttributionSum,"[0.0, 0.41304346919059753, 0.11869436502456665, 0.017543859779834747, 0.11764705926179886]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,68,9,1,5,single_condition,integrated_gradients,attribution,wine_quality,588,testing,5,1,True,infer_with_explanation,AttributionSum,"[1.454545497894287, 0.5869565010070801, 0.3857566714286804, 0.2631579041481018, 1.2941176891326904]","[1.0, 0.3993543065795554, -0.032089777169217105, 0.04796142011033293, -0.4189433466956557]","{0: 0.35868949401261996, 1: 0.64131050598738}",1,5.0,True,
1,68,10,1,6,single_condition,integrated_gradients,attribution,wine_quality,163,testing,6,0,False,infer_no_explanation,AttributionSum,"[0.06060606241226196, 0.043478261679410934, 1.0880316495895386, 0.5789473652839661, 0.6078431606292725]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,69,1,1,1,single_condition,integrated_gradients,importance,wine_quality,1421,training,1,0,,infer_no_explanation,ImportanceCategorization,"[0.06060606241226196, 0.239130437374115, 0.46488624811172485, 0.22807016968727112, 0.5490196347236633]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,69,1,1,1,single_condition,integrated_gradients,importance,wine_quality,1421,training,1,0,,infer_with_explanation,ImportanceCategorization,"[0.06060606241226196, 0.239130437374115, 0.46488624811172485, 0.22807016968727112, 0.5490196347236633]","[1.0, 0.5105188514605875, 0.2424541373210318, 0.14192282881602128, 0.18283003002172285]","{0: 0.5, 1: 0.5}",0,5.0,True,5.0
0,69,2,1,2,single_condition,integrated_gradients,importance,wine_quality,1209,training,2,1,,infer_no_explanation,ImportanceCategorization,"[0.6060606241226196, 0.8695651888847351, 0.1285855621099472, 0.21052631735801697, 0.7647058963775635]",,{0: 1.0},0,5.0,False,
0,69,2,1,2,single_condition,integrated_gradients,importance,wine_quality,1209,training,2,1,,infer_with_explanation,ImportanceCategorization,"[0.6060606241226196, 0.8695651888847351, 0.1285855621099472, 0.21052631735801697, 0.7647058963775635]","[0.38623414682106094, 1.0, 0.0893459986640388, 0.0755944335363438, 0.19551829221693134]",{0: 1.0},0,5.0,False,5.0
1,69,3,1,3,single_condition,integrated_gradients,importance,wine_quality,716,training,3,0,,infer_no_explanation,ImportanceCategorization,"[0.06060606241226196, -0.021739130839705467, 0.3659742772579193, 0.28070175647735596, 0.5490196347236633]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,69,3,1,3,single_condition,integrated_gradients,importance,wine_quality,716,training,3,0,,infer_with_explanation,ImportanceCategorization,"[0.06060606241226196, -0.021739130839705467, 0.3659742772579193, 0.28070175647735596, 0.5490196347236633]","[0.3422527815906123, 1.0, 0.011211755213356437, 0.15874678132293574, 0.033683502721007674]","{0: 0.03530321741685335, 1: 0.9646967825831467}",1,5.0,False,5.0
0,69,4,1,4,single_condition,integrated_gradients,importance,wine_quality,874,training,4,1,,infer_no_explanation,ImportanceCategorization,"[0.7878788113594055, 0.3913043439388275, -0.009891197085380554, 0.19298245012760162, 0.11764705926179886]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,69,4,1,4,single_condition,integrated_gradients,importance,wine_quality,874,training,4,1,,infer_with_explanation,ImportanceCategorization,"[0.7878788113594055, 0.3913043439388275, -0.009891197085380554, 0.19298245012760162, 0.11764705926179886]","[1.0, 0.056270759244893775, 0.8304114300188024, 0.3548293549833972, 0.8041414908497692]","{0: 0.8995053676098175, 1: 0.10049463239018253}",0,5.0,False,5.0
1,69,5,1,1,single_condition,integrated_gradients,importance,wine_quality,193,testing,1,0,False,infer_no_explanation,ImportanceCategorization,"[0.1515151560306549, 0.17391304671764374, 0.16815035045146942, 0.4912280738353729, 0.4313725531101227]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,69,6,1,2,single_condition,integrated_gradients,importance,wine_quality,588,testing,2,1,True,infer_with_explanation,ImportanceCategorization,"[1.454545497894287, 0.5869565010070801, 0.3857566714286804, 0.2631579041481018, 1.2941176891326904]","[1.0, 0.3993543065795554, 0.032089777169217105, 0.04796142011033293, 0.4189433466956557]","{0: 0.4636746414990265, 1: 0.5363253585009734}",1,5.0,True,
0,69,7,1,3,single_condition,integrated_gradients,importance,wine_quality,521,testing,3,0,True,infer_with_explanation,ImportanceCategorization,"[-0.03030303120613098, 0.3695652186870575, 0.31651830673217773, 0.24561403691768646, 0.8235294222831726]","[0.9064275738612322, 0.05352972457634869, 0.012532038856050448, 0.005072188178688288, 1.0]","{0: 0.028717438529013938, 1: 0.9712825614709861}",1,5.0,False,
0,69,8,1,4,single_condition,integrated_gradients,importance,wine_quality,1405,testing,4,1,True,infer_with_explanation,ImportanceCategorization,"[0.6363636255264282, 0.9347826242446899, 0.22749753296375275, 0.017543859779834747, 0.4313725531101227]","[0.17989800216777177, 1.0, 0.08703407131941207, 0.04736471135937523, 0.06813155345141916]","{0: 0.6888039244224289, 1: 0.3111960755775712}",0,5.0,False,
0,69,9,1,5,single_condition,integrated_gradients,importance,wine_quality,982,testing,5,1,False,infer_no_explanation,ImportanceCategorization,"[1.121212124824524, 0.760869562625885, 0.5835806131362915, 0.4385964870452881, 0.5490196347236633]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,69,10,1,6,single_condition,integrated_gradients,importance,wine_quality,839,testing,6,0,False,infer_no_explanation,ImportanceCategorization,"[0.24242424964904785, 0.0, 0.1483679562807083, 0.4035087823867798, 0.7843137383460999]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,70,1,1,1,single_condition,input_gradients,none,wine_quality,1064,training,1,0,,infer_no_explanation,SensitiveFeatures,"[0.7878788113594055, 0.21739129722118378, -0.009891197085380554, 0.8245614171028137, 0.4313725531101227]",,"{0: 0.5, 1: 0.5}",0,0.1,True,5.0
0,70,2,1,2,single_condition,input_gradients,none,wine_quality,477,training,2,1,,infer_no_explanation,SensitiveFeatures,"[0.5454545617103577, 1.2826087474822998, 0.08902077376842499, -0.05263157933950424, 0.23529411852359772]",,{0: 1.0},0,0.09999999999999964,False,5.0
0,70,3,1,3,single_condition,input_gradients,none,wine_quality,1569,training,3,0,,infer_no_explanation,SensitiveFeatures,"[0.6969696879386902, 0.21739129722118378, 0.22749753296375275, 0.42105263471603394, 0.8235294222831726]",,"{0: 0.4850601228439523, 1: 0.5149398771560477}",1,0.09999999999999964,False,5.0
0,70,4,1,4,single_condition,input_gradients,none,wine_quality,1402,training,4,1,,infer_no_explanation,SensitiveFeatures,"[0.8181818127632141, 0.760869562625885, 0.1285855621099472, 0.05263157933950424, 0.7450980544090271]",,"{0: 0.6904588537038092, 1: 0.3095411462961908}",0,0.09999999999999964,False,5.0
1,70,5,1,1,single_condition,input_gradients,none,wine_quality,687,testing,1,0,True,infer_no_explanation,SensitiveFeatures,"[0.1515151560306549, 0.260869562625885, 0.26706230640411377, 0.6491228342056274, 0.4313725531101227]",,"{0: 0.5581185611471543, 1: 0.44188143885284564}",0,0.10000000000000142,True,
1,70,6,1,2,single_condition,input_gradients,none,wine_quality,1070,testing,2,1,True,infer_no_explanation,SensitiveFeatures,"[0.5757575631141663, 0.9130434989929199, 0.2571711242198944, 0.10526315867900848, 0.23529411852359772]",,"{0: 0.4084965553568364, 1: 0.5915034446431636}",1,0.10000000000000142,True,
1,70,7,1,3,single_condition,input_gradients,none,wine_quality,928,testing,3,1,False,infer_no_explanation,SensitiveFeatures,"[0.6060606241226196, 0.717391312122345, 0.16815035045146942, 0.35087719559669495, 0.23529411852359772]",,"{0: 0.4559737944875772, 1: 0.5440262055124228}",1,0.10000000000000142,True,
1,70,8,1,4,single_condition,input_gradients,none,wine_quality,1371,testing,4,1,False,infer_no_explanation,SensitiveFeatures,"[0.7272727489471436, 1.2173912525177002, 0.029673591256141663, 0.5438596606254578, 0.29411765933036804]",,"{0: 0.44005430588212197, 1: 0.559945694117878}",1,0.10000000000000142,True,
1,70,9,1,5,single_condition,input_gradients,none,wine_quality,456,testing,5,0,False,infer_no_explanation,SensitiveFeatures,"[0.3333333432674408, 0.239130437374115, 0.1088031679391861, 0.5614035129547119, 0.6078431606292725]",,"{0: 0.5211099301428415, 1: 0.4788900698571586}",0,0.10000000000000142,True,
1,70,10,1,6,single_condition,input_gradients,none,wine_quality,1369,testing,6,0,True,infer_no_explanation,SensitiveFeatures,"[0.3636363744735718, -0.21739129722118378, -0.029673591256141663, 0.5964912176132202, 0.529411792755127]",,"{0: 0.5232014807901038, 1: 0.47679851920989624}",0,0.10000000000000142,True,
1,71,1,1,1,single_condition,input_gradients,attribution,wine_quality,605,training,1,0,,infer_no_explanation,AttributionSum,"[0.0, 0.260869562625885, 0.1285855621099472, 0.5789473652839661, 0.4901960790157318]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,71,1,1,1,single_condition,input_gradients,attribution,wine_quality,605,training,1,0,,infer_with_explanation,AttributionSum,"[0.0, 0.260869562625885, 0.1285855621099472, 0.5789473652839661, 0.4901960790157318]","[0.0, 0.18307680421975953, -0.2984675217755665, -1.0, -0.36524701359669465]","{0: 0.7966111516168768, 1: 0.20338884838312324}",0,5.0,True,5.0
0,71,2,1,2,single_condition,input_gradients,attribution,wine_quality,966,training,2,1,,infer_no_explanation,AttributionSum,"[0.8181818127632141, 0.239130437374115, -0.009891197085380554, 0.19298245012760162, 0.13725490868091583]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,71,2,1,2,single_condition,input_gradients,attribution,wine_quality,966,training,2,1,,infer_with_explanation,AttributionSum,"[0.8181818127632141, 0.239130437374115, -0.009891197085380554, 0.19298245012760162, 0.13725490868091583]","[1.0, 0.9110079210624793, 0.024451029404560006, -0.4454939966602074, -0.17910768303449973]","{0: 0.12886765980296022, 1: 0.8711323401970398}",1,5.0,True,5.0
1,71,3,1,3,single_condition,input_gradients,attribution,wine_quality,139,training,3,0,,infer_no_explanation,AttributionSum,"[0.09090909361839294, 0.15217390656471252, 0.9594460725784302, 0.5087719559669495, 0.5098039507865906]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,71,3,1,3,single_condition,input_gradients,attribution,wine_quality,139,training,3,0,,infer_with_explanation,AttributionSum,"[0.09090909361839294, 0.15217390656471252, 0.9594460725784302, 0.5087719559669495, 0.5098039507865906]","[0.11930656815474563, 0.005147190987196523, -1.0, -0.26183192924412746, -0.16404788327570421]","{0: 0.7793413029953978, 1: 0.22065869700460214}",0,5.0,True,5.0
